time stamp[ns], 	x[VO], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VIVE], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw
1520186180656408334,	0.514202,	2.85397,	-0.731062,	-0.0187798,	-0.0450974,	-0.0354385,	-0.0740901,	0.00213399,	-0.0144284,	0.997145,	0.417491,	2.74427,	-0.376584,	0,	0,	0,	-0.0423178,	0.670772,	0.736834,	-0.0731446
1520186180701084899,	0.514826,	2.85551,	-0.730785,	0.0141957,	0.03503,	0.00630119,	-0.0697278,	0.000969798,	-0.0129898,	0.997481,	0.417633,	2.74288,	-0.376761,	0.00322452,	-0.031735,	-0.00402799,	-0.0425644,	0.670198,	0.737307,	-0.0734929
1520186180743832067,	0.515064,	2.85441,	-0.729336,	0.00565715,	-0.0263263,	0.0344983,	-0.0766225,	3.11901e-05,	-0.0117091,	0.996991,	0.417853,	2.74242,	-0.376483,	0.0052354,	-0.0107974,	0.00662465,	-0.0429448,	0.667958,	0.73928,	-0.0738411
1520186180786987157,	0.515305,	2.85522,	-0.728354,	0.00560406,	0.018975,	0.0228288,	-0.0665966,	0.00012399,	-0.0123044,	0.997704,	0.417682,	2.74181,	-0.376419,	-0.00397926,	-0.014222,	0.00150225,	-0.0438157,	0.669138,	0.738057,	-0.0748723
1520186180832761180,	0.514908,	2.85666,	-0.729393,	-0.00883287,	0.0319283,	-0.0230844,	-0.0670897,	-0.00160461,	-0.0115435,	0.997679,	0.417755,	2.74121,	-0.376528,	0.00161674,	-0.013452,	-0.00244295,	-0.0442515,	0.667571,	0.739417,	-0.0751905
1520186180878248763,	0.5151,	2.85378,	-0.729292,	0.00427295,	-0.0640894,	0.00223268,	-0.0759898,	0.000166596,	-0.0110252,	0.997048,	0.417321,	2.74093,	-0.37642,	-0.00963849,	-0.00604765,	0.00242092,	-0.0449033,	0.667107,	0.739732,	-0.0758131
1520186180925475266,	0.515056,	2.85596,	-0.729316,	-0.000922482,	0.0465548,	-0.00049405,	-0.0778003,	-0.00212107,	-0.00847087,	0.996931,	0.417486,	2.74028,	-0.376275,	0.00351508,	-0.0138818,	0.00306608,	-0.0455598,	0.668472,	0.738357,	-0.0767998
1520186180977289006,	0.514921,	2.85501,	-0.729015,	-0.00264747,	-0.0187666,	0.00589009,	-0.0721987,	-0.000311981,	-0.0117462,	0.997321,	0.418057,	2.73785,	-0.375929,	0.0111966,	-0.0477521,	0.00679078,	-0.0458842,	0.665088,	0.741215,	-0.0784404
1520186181028519324,	0.515135,	2.85427,	-0.729481,	0.00419296,	-0.0144218,	-0.00912791,	-0.074903,	4.13223e-05,	-0.0106533,	0.997134,	0.418888,	2.73433,	-0.374771,	0.0163009,	-0.0690211,	0.0227131,	-0.0448989,	0.66115,	0.744565,	-0.080548
1520186181075009191,	0.515155,	2.85147,	-0.726634,	0.000429868,	-0.0609311,	0.0618897,	-0.0873416,	-0.00274623,	-0.00351165,	0.996168,	0.418741,	2.72931,	-0.373577,	-0.00320006,	-0.109084,	0.0259525,	-0.0433809,	0.656099,	0.748898,	-0.0824849
1520186181119852542,	0.514814,	2.85289,	-0.728477,	-0.00774184,	0.0323749,	-0.04188,	-0.0685276,	0.00306128,	-0.00967715,	0.997598,	0.418195,	2.72515,	-0.372172,	-0.0124264,	-0.0943713,	0.0319254,	-0.040802,	0.65182,	0.752669,	-0.0833981
1520186181164578610,	0.512946,	2.84786,	-0.726625,	-0.0424609,	-0.114337,	0.0420886,	-0.0590566,	0.00516363,	-0.0115259,	0.998175,	0.415792,	2.72195,	-0.370584,	-0.054593,	-0.0727647,	0.0361058,	-0.0382964,	0.651544,	0.75307,	-0.0831161
