time stamp[ns], 	x[VO], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VIVE], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VO_uncalibrated], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw 
1520792797389327198,	0.295008,	1.92742,	-0.0361363,	0.752802,	-0.156213,	-3.52258,	-0.00151705,	-0.0118734,	0.0900026,	0.99587,	0.255208,	1.93141,	0.182029,	0.11086,	-0.0918382,	-0.00378669,	-0.102202,	0.651614,	0.744426,	-0.10385,	0.327773,	1.9301,	-0.109724,	0.200664,	-0.150861,	-0.0280744,	-0.0124652,	-0.0102469,	0.0758551,	0.996988
1520792797442971106,	0.251932,	1.60751,	-0.0434284,	-0.0618121,	-6.11133,	-4.25391,	0.275254,	-0.0128405,	0.114698,	0.954419,	0.261227,	1.92809,	0.181818,	0.11356,	-0.0626687,	-0.00397158,	-0.102143,	0.653816,	0.742561,	-0.103413,	0.343724,	1.9238,	-0.110699,	0.300965,	-0.118781,	-0.0183918,	-0.00829882,	-0.0102893,	0.0680469,	0.997595
1520792797498850222,	0.281489,	1.75944,	-0.0403178,	0.368404,	-3.0663,	-4.03884,	0.134199,	-0.012362,	0.102747,	0.985536,	0.267761,	1.92532,	0.181702,	0.118816,	-0.0503748,	-0.00212128,	-0.10047,	0.656434,	0.740735,	-0.101546,	0.27482,	1.49845,	-0.103725,	-1.2528,	-7.73364,	0.126797,	0.34952,	-0.0165163,	0.105584,	0.930814
1520792797558533266,	0.316207,	1.90601,	-0.0367773,	0.821115,	-0.327239,	-3.70304,	-0.00870689,	-0.0108169,	0.0863821,	0.996165,	0.281692,	1.92035,	0.18236,	0.236117,	-0.0841352,	0.0111633,	-0.0971046,	0.662204,	0.736472,	-0.098319,	0.355635,	1.90971,	-0.110979,	1.36976,	6.97048,	-0.122957,	-0.0125191,	-0.0101419,	0.0679663,	0.997558
1520792797613986556,	0.326189,	1.90172,	-0.0363299,	0.809031,	-0.338738,	-3.97619,	-0.0169429,	-0.0115098,	0.0818294,	0.996436,	0.288895,	1.91662,	0.183018,	0.130961,	-0.0677653,	0.0119483,	-0.0960839,	0.663458,	0.73573,	-0.0963925,	0.363937,	1.9024,	-0.110422,	0.15094,	-0.132963,	0.0101254,	-0.0138229,	-0.00936932,	0.0655389,	0.99771
1520792797668383077,	0.330294,	1.89601,	-0.0358518,	0.766646,	-0.381794,	-4.05314,	-0.0205044,	-0.0116725,	0.0820967,	0.996345,	0.2952,	1.9129,	0.183642,	0.116753,	-0.0690558,	0.0115617,	-0.0969142,	0.663624,	0.735683,	-0.0947708,	0.373864,	1.89776,	-0.109778,	0.183837,	-0.0858346,	0.0119215,	-0.0211758,	-0.0100879,	0.0613719,	0.997839
1520792797722626851,	0.339375,	1.89076,	-0.0350302,	0.818057,	-0.409861,	-4.04948,	-0.0184148,	-0.013493,	0.0791337,	0.996603,	0.300886,	1.90766,	0.18449,	0.105299,	-0.097035,	0.0156963,	-0.0976303,	0.661512,	0.737712,	-0.0930141,	0.377856,	1.89191,	-0.109073,	0.0739189,	-0.108274,	0.0130713,	-0.0237046,	-0.0103006,	0.0620098,	0.997741
1520792797782731863,	0.347767,	1.88419,	-0.0343595,	0.781353,	-0.391057,	-3.64748,	-0.0192618,	-0.0143146,	0.0839662,	0.99618,	0.306005,	1.9032,	0.185335,	0.0853083,	-0.0743208,	0.0140898,	-0.0991731,	0.661313,	0.737806,	-0.0920438,	0.387163,	1.88799,	-0.108105,	0.155109,	-0.0653501,	0.0161223,	-0.020693,	-0.0123523,	0.0576151,	0.998048
1520792797834498965,	0.350449,	1.87914,	-0.0337209,	0.871465,	-0.47166,	-4.29521,	-0.0136549,	-0.0164052,	0.0862022,	0.996049,	0.310483,	1.89958,	0.185948,	0.0878225,	-0.0709225,	0.0120167,	-0.0994107,	0.662564,	0.736968,	-0.0894719,	0.396545,	1.88686,	-0.10743,	0.183978,	-0.0221551,	0.0132444,	-0.0219097,	-0.013311,	0.0564184,	0.998078
1520792797888233739,	0.356307,	1.8734,	-0.032889,	0.864596,	-0.493925,	-4.129,	-0.0158445,	-0.0184015,	0.084481,	0.996129,	0.314832,	1.89671,	0.186586,	0.0820566,	-0.0541493,	0.0120355,	-0.098737,	0.664889,	0.735293,	-0.0867094,	0.399406,	1.88041,	-0.106425,	0.0539694,	-0.121759,	0.0189511,	-0.0167557,	-0.0156033,	0.0586186,	0.998018
