time stamp[ns], 	x[VO], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VIVE], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VO_uncalibrated], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw 
1520792027557257141,	0.0994734,	2.15666,	-0.0547181,	0.971991,	-0.361415,	-3.74199,	0.00966182,	-0.0352251,	-0.0605472,	0.997497,	0.0462359,	2.1772,	0.15876,	0.00403616,	0.0119782,	0.139432,	-0.0244783,	0.691671,	0.721628,	0.015655,	0.150943,	2.13633,	-0.147669,	-0.0186113,	0.0151929,	0.176541,	0.00510811,	-0.0348978,	-0.0746112,	0.996589
1520792027616696737,	0.0989653,	2.15192,	-0.0445376,	0.893719,	-0.428495,	-3.44573,	0.0212644,	-0.0349377,	-0.0650398,	0.997044,	0.0471464,	2.17772,	0.16625,	0.0154335,	0.00886513,	0.126939,	-0.0251064,	0.691024,	0.722272,	0.0133353,	0.150203,	2.13723,	-0.137554,	-0.0125368,	0.0151519,	0.171433,	0.00558109,	-0.0363192,	-0.0744327,	0.996549
1520792027675536691,	0.0996063,	2.15573,	-0.0341976,	0.90448,	-0.379248,	-3.45599,	0.0143415,	-0.0335518,	-0.0595948,	0.997556,	0.0477426,	2.17951,	0.173676,	0.0102795,	0.0307884,	0.128046,	-0.0269665,	0.693037,	0.720312,	0.0111007,	0.149964,	2.13676,	-0.127486,	-0.00412151,	-0.00804589,	0.173591,	0.0122577,	-0.0360821,	-0.0732344,	0.996586
1520792027759459051,	0.100274,	2.15513,	-0.0291077,	0.632907,	-0.293765,	-2.44318,	0.0172716,	-0.033843,	-0.0583664,	0.997572,	0.0490543,	2.17862,	0.188031,	0.0158025,	-0.0107769,	0.172952,	-0.028559,	0.694479,	0.718877,	0.00990462,	0.150404,	2.13688,	-0.117253,	0.00529574,	0.00140597,	0.123288,	0.0127665,	-0.0346554,	-0.0709447,	0.996796
1520792027829081964,	0.101117,	2.1547,	-0.0141749,	0.754537,	-0.346599,	-2.93053,	0.0192367,	-0.0341702,	-0.0578093,	0.997557,	0.0494914,	2.17838,	0.194901,	0.00633542,	-0.00337082,	0.0995651,	-0.0283414,	0.695986,	0.717421,	0.0103179,	0.151113,	2.1369,	-0.112213,	0.0102878,	0.000309115,	0.0730462,	0.014453,	-0.0348896,	-0.0689049,	0.996908
1520792027887496177,	0.101654,	2.15447,	-0.00619435,	0.899353,	-0.412291,	-3.46717,	0.0176095,	-0.0345078,	-0.0597308,	0.997462,	0.0501535,	2.1768,	0.20158,	0.0114151,	-0.0273602,	0.115154,	-0.0280615,	0.696392,	0.717046,	0.00979695,	0.151992,	2.13679,	-0.0974385,	0.0151548,	-0.00193719,	0.254729,	0.0173276,	-0.0351915,	-0.0671247,	0.996973
1520792027950516746,	0.102056,	2.1519,	0.00116466,	0.823846,	-0.395104,	-3.1812,	0.02162,	-0.0336655,	-0.0618095,	0.997286,	0.0512847,	2.17449,	0.207852,	0.017956,	-0.0365983,	0.0995514,	-0.02674,	0.695035,	0.71842,	0.00920468,	0.152575,	2.13599,	-0.0882919,	0.00925463,	-0.0125755,	0.145184,	0.0174001,	-0.0356138,	-0.0691652,	0.996817
1520792028011060653,	0.10246,	2.14965,	0.0121151,	0.852917,	-0.41401,	-3.26228,	0.0241423,	-0.030803,	-0.0642691,	0.997165,	0.0537088,	2.17381,	0.22024,	0.0404015,	-0.0113561,	0.206469,	-0.0228245,	0.697346,	0.716345,	0.00607406,	0.152988,	2.13249,	-0.0792588,	0.00687918,	-0.058447,	0.150552,	0.0256715,	-0.0344964,	-0.070695,	0.996571
1520792028064662010,	0.10248,	2.15,	0.0162549,	0.920202,	-0.449209,	-3.84878,	0.0248767,	-0.0286395,	-0.0539145,	0.997825,	0.0539027,	2.17464,	0.226976,	0.00365884,	0.0157522,	0.127097,	-0.0216808,	0.697641,	0.716101,	0.0050476,	0.153205,	2.1312,	-0.0712633,	0.00409148,	-0.0242209,	0.15086,	0.027563,	-0.0321259,	-0.072093,	0.996499
1520792028123329050,	0.101965,	2.14898,	0.0251736,	0.828653,	-0.442519,	-3.47936,	0.036421,	-0.0270971,	-0.0590515,	0.997222,	0.0535432,	2.17555,	0.233477,	-0.00619794,	0.0155744,	0.112082,	-0.0223031,	0.698958,	0.714809,	0.00296163,	0.153324,	2.13314,	-0.0671733,	0.00204644,	0.0333977,	0.0705171,	0.0203078,	-0.0294951,	-0.0632121,	0.997357
1520792028178378819,	0.100899,	2.14926,	0.0341162,	0.861014,	-0.477956,	-3.62474,	0.0321035,	-0.0256692,	-0.0626535,	0.997189,	0.0537526,	2.17497,	0.240802,	0.00380728,	-0.0104353,	0.133174,	-0.0200723,	0.696291,	0.71747,	0.00350358,	0.152674,	2.13071,	-0.0582767,	-0.0118064,	-0.0441675,	0.161756,	0.030827,	-0.0280578,	-0.069131,	0.996736
1520792028235700190,	0.100397,	2.14975,	0.0418975,	0.818321,	-0.442508,	-3.48955,	0.034391,	-0.0245007,	-0.0644699,	0.997026,	0.0537545,	2.17548,	0.247237,	3.2434e-05,	0.00896231,	0.112901,	-0.0198099,	0.69731,	0.71649,	0.00287297,	0.151686,	2.13139,	-0.0495212,	-0.0173339,	0.011842,	0.153604,	0.0347731,	-0.0270005,	-0.0702096,	0.99656
1520792028304207798,	0.10004,	2.15027,	0.0475192,	0.680674,	-0.370764,	-2.93703,	0.0346996,	-0.0238414,	-0.0635563,	0.99709,	0.0528634,	2.17539,	0.259964,	-0.0131042,	-0.00145991,	0.187161,	-0.0164272,	0.6969,	0.716974,	0.00306813,	0.151079,	2.13151,	-0.0405843,	-0.00892594,	0.00176925,	0.131426,	0.0399834,	-0.0258171,	-0.0726562,	0.996221
1520792028370329377,	0.0975605,	2.15042,	0.0560145,	0.677229,	-0.378202,	-3.09015,	0.0366752,	-0.0218159,	-0.0613974,	0.997201,	0.0519776,	2.17424,	0.265948,	-0.0134214,	-0.0173428,	0.0906727,	-0.0157981,	0.69579,	0.718067,	0.00269957,	0.150813,	2.13196,	-0.0363357,	-0.00403121,	0.00685066,	0.0643716,	0.0394284,	-0.0252935,	-0.0718385,	0.996316
1520792028430178971,	0.0961799,	2.15098,	0.0644552,	0.749192,	-0.394171,	-3.41514,	0.0369991,	-0.0203204,	-0.0635891,	0.997083,	0.051596,	2.17369,	0.272345,	-0.00646659,	-0.00927989,	0.108414,	-0.0156713,	0.694557,	0.719265,	0.00185249,	0.148287,	2.13184,	-0.027944,	-0.0428159,	-0.00203945,	0.142232,	0.0394256,	-0.0231569,	-0.0720241,	0.996354
1520792028483828759,	0.0956841,	2.1497,	0.0716286,	0.831851,	-0.452775,	-3.7871,	0.0392014,	-0.0198576,	-0.0649537,	0.99692,	0.0515069,	2.17296,	0.278742,	-0.0016817,	-0.0137939,	0.120697,	-0.0153962,	0.693457,	0.720332,	0.00115869,	0.146861,	2.13159,	-0.0196528,	-0.0269179,	-0.00478133,	0.156439,	0.0420929,	-0.02176,	-0.0747024,	0.996079
1520792028558350712,	0.0949007,	2.15007,	0.0813323,	0.586402,	-0.309337,	-2.6677,	0.0419125,	-0.0186837,	-0.0643187,	0.996874,	0.052364,	2.17332,	0.292329,	0.0115826,	0.00486833,	0.183609,	-0.0144017,	0.692513,	0.721261,	0.00128462,	0.146251,	2.1298,	-0.0116964,	-0.00823428,	-0.0241509,	0.107518,	0.0464289,	-0.0213576,	-0.0760718,	0.995792
1520792028618308899,	0.0957455,	2.16205,	0.0913354,	0.73528,	-0.191079,	-3.40667,	0.0146708,	-0.0185015,	-0.0506343,	0.998438,	0.0525673,	2.17458,	0.300138,	0.00344586,	0.0213715,	0.132361,	-0.0148688,	0.692356,	0.721403,	4.43057e-05,	0.145525,	2.13018,	-0.00300839,	-0.0123068,	0.00653175,	0.147255,	0.0500678,	-0.0202877,	-0.0756447,	0.99567
1520792028695947315,	0.095344,	2.15187,	0.100355,	0.555541,	-0.29499,	-2.59458,	0.0447525,	-0.0178046,	-0.065391,	0.996697,	0.0531514,	2.17707,	0.308339,	0.00758474,	0.0322537,	0.106509,	-0.0156397,	0.69339,	0.720391,	-0.00154395,	0.146107,	2.13663,	0.00628199,	0.00755161,	0.0836747,	0.120654,	0.0265352,	-0.0189254,	-0.0779562,	0.996424
1520792028761948677,	0.0958372,	2.15439,	0.112139,	0.646755,	-0.343515,	-2.97273,	0.0501569,	-0.0176836,	-0.0649349,	0.996471,	0.0540704,	2.18349,	0.324982,	0.0139243,	0.0973386,	0.252159,	-0.0170277,	0.697534,	0.716343,	-0.00316021,	0.145959,	2.13111,	0.0159322,	-0.00223851,	-0.0836283,	0.146215,	0.0567038,	-0.0195078,	-0.076708,	0.995249
1520792028836436599,	0.0960146,	2.1562,	0.123455,	0.566814,	-0.368775,	-2.72333,	0.057843,	-0.0175989,	-0.0673043,	0.995899,	0.05411,	2.18591,	0.333163,	0.000536116,	0.0326988,	0.110559,	-0.0181102,	0.699257,	0.714635,	-0.00309752,	0.14653,	2.13403,	0.0271312,	0.00772192,	0.0394799,	0.151338,	0.0606699,	-0.0194011,	-0.0760893,	0.995064
1520792028893899900,	0.0967082,	2.15951,	0.13229,	0.747336,	-0.463133,	-3.5241,	0.061303,	-0.0188012,	-0.0601563,	0.996127,	0.0540426,	2.18645,	0.341587,	-0.00118351,	0.0094406,	0.147781,	-0.0202658,	0.698944,	0.71488,	-0.00364496,	0.147047,	2.14032,	0.0382908,	0.00907096,	0.110286,	0.195783,	0.0650069,	-0.0197662,	-0.0782489,	0.994616
1520792028954603852,	0.0972727,	2.16118,	0.146343,	0.720501,	-0.421109,	-3.25407,	0.0610475,	-0.0204523,	-0.0597909,	0.996132,	0.0529314,	2.18601,	0.357562,	-0.0185196,	-0.00730981,	0.26625,	-0.0242694,	0.698426,	0.715259,	-0.00409079,	0.147623,	2.13908,	0.0494952,	0.00959942,	-0.0205967,	0.18674,	0.068686,	-0.0206777,	-0.0744728,	0.99464
1520792029032135199,	0.0970789,	2.16328,	0.156749,	0.573344,	-0.295204,	-2.60796,	0.06012,	-0.0219688,	-0.0589045,	0.996209,	0.0520246,	2.1863,	0.365064,	-0.0117764,	0.00371947,	0.0974339,	-0.0265382,	0.699245,	0.714371,	-0.00501508,	0.148103,	2.14096,	0.0605022,	0.00623359,	0.0243568,	0.142948,	0.07183,	-0.0221055,	-0.0723773,	0.994542
1520792029093060561,	0.0968074,	2.16221,	0.165662,	0.74638,	-0.401482,	-3.32336,	0.0649787,	-0.0229923,	-0.0619027,	0.995699,	0.0514932,	2.18574,	0.372862,	-0.00885625,	-0.00934912,	0.129963,	-0.0287329,	0.699101,	0.714419,	-0.00621663,	0.147813,	2.14102,	0.0705142,	-0.00483503,	0.00114075,	0.166867,	0.0760101,	-0.0236738,	-0.071822,	0.994235
