time stamp[ns], 	x[VO], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VIVE], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VO_uncalibrated], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw 
1520792144687322178,	0.0666647,	2.30804,	-0.18152,	0.99767,	-0.376909,	-3.59544,	-0.0288473,	-0.022652,	-0.0229964,	0.999063,	0.0111537,	2.32945,	0.0163495,	-0.0116213,	0.0123256,	0.00219992,	-0.0326311,	0.715426,	0.697925,	-0.000966716,	0.121076,	2.29285,	-0.269785,	0.00855939,	0.117405,	-0.0049059,	-0.0371528,	-0.0223617,	-0.0389676,	0.998299
1520792144757770115,	0.0666385,	2.30583,	-0.181469,	0.79264,	-0.337449,	-2.82598,	-0.00744561,	-0.0261728,	-0.02988,	0.999183,	0.010394,	2.33029,	0.0163129,	-0.0108533,	0.0120119,	-0.000522936,	-0.0342328,	0.714521,	0.698776,	0.000495137,	0.121429,	2.29426,	-0.270005,	0.00503993,	0.0201718,	-0.00313618,	-0.0374693,	-0.0230133,	-0.0319798,	0.998521
1520792144813592980,	0.0666623,	2.30697,	-0.181591,	1.02306,	-0.424085,	-3.59825,	-0.0105341,	-0.0271795,	-0.0312121,	0.999088,	0.0111066,	2.33222,	0.0164725,	0.0129564,	0.0349964,	0.0029028,	-0.0341451,	0.714261,	0.699046,	-0.000451794,	0.12122,	2.29116,	-0.269673,	-0.00379506,	-0.0563811,	0.0060392,	-0.0275672,	-0.0265801,	-0.0420438,	0.998382
1520792144874407859,	0.067416,	2.3064,	-0.18128,	0.938491,	-0.430235,	-3.29588,	-0.00502689,	-0.0266184,	-0.0280385,	0.99924,	0.012639,	2.33453,	0.0165094,	0.0255408,	0.0385266,	0.000614197,	-0.033027,	0.715182,	0.698151,	-0.00302896,	0.121243,	2.2919,	-0.269807,	0.000379896,	0.0123679,	-0.00223272,	-0.0288946,	-0.0276221,	-0.043832,	0.998239
1520792144927940241,	0.0673902,	2.30503,	-0.181128,	1.03304,	-0.556627,	-3.72901,	-0.0010968,	-0.0244509,	-0.0373315,	0.999003,	0.0131401,	2.33873,	0.0166381,	0.00945366,	0.079299,	0.00242845,	-0.0330051,	0.717849,	0.695391,	-0.0058985,	0.122018,	2.29174,	-0.26951,	0.0146351,	-0.00316375,	0.00559606,	-0.0246234,	-0.0270047,	-0.0397133,	0.998543
1520792144984771614,	0.0675916,	2.31035,	-0.180952,	0.972349,	-0.506902,	-3.52839,	-0.00554495,	-0.0222668,	-0.0320072,	0.999224,	0.0127132,	2.3415,	0.0170085,	-0.00762292,	0.0495029,	0.00661481,	-0.0329729,	0.718619,	0.694584,	-0.00719474,	0.121973,	2.29052,	-0.269304,	-0.000805211,	-0.0216662,	0.00367979,	-0.022861,	-0.0249388,	-0.0487183,	0.998239
1520792145057901944,	0.0665115,	2.31189,	-0.179931,	0.736964,	-0.405612,	-2.6978,	-0.00673197,	-0.0216633,	-0.0304492,	0.999279,	0.0093291,	2.34308,	0.0186034,	-0.0463572,	0.0215668,	0.0218476,	-0.0335339,	0.716177,	0.697096,	-0.00485124,	0.122306,	2.29606,	-0.269296,	0.00455909,	0.0758208,	0.000104623,	-0.0262658,	-0.0224233,	-0.0433496,	0.998463
1520792145118993246,	0.0645501,	2.31304,	-0.178879,	0.905262,	-0.49242,	-3.23742,	-0.00388429,	-0.0229193,	-0.0301457,	0.999275,	0.00730844,	2.34357,	0.0190506,	-0.0331256,	0.00811465,	0.0073318,	-0.0329388,	0.71688,	0.696412,	-0.00300064,	0.12125,	2.29727,	-0.26838,	-0.0173172,	0.0198259,	0.0150126,	-0.0268334,	-0.0220571,	-0.0421493,	0.998507
1520792145178828487,	0.0624588,	2.31535,	-0.178006,	0.934752,	-0.478411,	-3.33993,	-0.00430692,	-0.0238316,	-0.03084,	0.999231,	0.00614965,	2.34562,	0.0197308,	-0.0196406,	0.0346466,	0.0115282,	-0.0313818,	0.717524,	0.695824,	-0.00175933,	0.119329,	2.29857,	-0.267401,	-0.032546,	0.0220232,	0.016609,	-0.0232824,	-0.0233538,	-0.0415752,	0.998591
1520792145237142836,	0.0604908,	2.31508,	-0.177682,	0.936916,	-0.526568,	-3.40366,	-0.0032833,	-0.0233139,	-0.0275434,	0.999343,	0.00583219,	2.34641,	0.0197394,	-0.00547338,	0.0137448,	0.00014882,	-0.0287718,	0.718426,	0.695007,	-0.00114752,	0.117301,	2.30097,	-0.266634,	-0.0349729,	0.041471,	0.0132213,	-0.0234998,	-0.0242812,	-0.0422114,	0.998537
