time stamp[ns], 	x[VO], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VIVE], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VO_uncalibrated], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw 
1520792087132421753,	0.0803941,	2.15088,	-0.171772,	0.836955,	-0.573674,	-3.71152,	-0.00511126,	-0.0106929,	-0.0425144,	0.999026,	0.0354795,	2.17471,	0.0289537,	0.00520351,	-0.132409,	0.00562456,	-0.0152586,	0.711355,	0.702611,	-0.00893678,	0.13095,	2.14318,	-0.254881,	-0.0252389,	-0.172861,	0.0287207,	-0.0275923,	-0.0112178,	-0.0543199,	0.998079
1520792087190824522,	0.0807854,	2.14616,	-0.171574,	0.781136,	-0.492187,	-3.45738,	-0.00803795,	-0.0112703,	-0.0407498,	0.999073,	0.0363975,	2.16577,	0.0297608,	0.0158268,	-0.154142,	0.0139155,	-0.0152662,	0.710966,	0.703007,	-0.00865501,	0.131072,	2.13303,	-0.253551,	0.0021028,	-0.175129,	0.0229351,	-0.0215228,	-0.0114049,	-0.0574907,	0.998049
1520792087244058475,	0.0817279,	2.1364,	-0.170948,	0.85529,	-0.55422,	-3.78696,	-0.0100529,	-0.0109825,	-0.040361,	0.999074,	0.038219,	2.15719,	0.030296,	0.0343682,	-0.161871,	0.0100982,	-0.014001,	0.711301,	0.702694,	-0.008698,	0.131426,	2.12817,	-0.253207,	0.00667223,	-0.0916553,	0.00649053,	-0.0272393,	-0.011995,	-0.0549007,	0.998048
1520792087312626527,	0.0829178,	2.11886,	-0.169851,	0.657335,	-0.563739,	-2.94334,	-0.00922377,	-0.0103278,	-0.0476058,	0.99877,	0.0398985,	2.13935,	0.031684,	0.0246986,	-0.26236,	0.0204114,	-0.0128853,	0.71451,	0.699457,	-0.00832381,	0.132315,	2.11555,	-0.251853,	0.0130793,	-0.185534,	0.0199129,	-0.0280306,	-0.0113014,	-0.054854,	0.998037
1520792087385895006,	0.0834522,	2.10829,	-0.168276,	0.596626,	-0.425482,	-2.73917,	-0.0209308,	-0.00982062,	-0.0474479,	0.998606,	0.0406473,	2.12835,	0.0339435,	0.0102577,	-0.150643,	0.0309526,	-0.0131078,	0.713972,	0.700016,	-0.00704019,	0.132998,	2.10334,	-0.250718,	0.00935537,	-0.167291,	0.0155379,	-0.01802,	-0.0110997,	-0.0562588,	0.998192
1520792087446980664,	0.0847667,	2.09739,	-0.16618,	0.723268,	-0.507639,	-3.28072,	-0.023072,	-0.0108567,	-0.0472363,	0.998558,	0.042257,	2.11745,	0.0369298,	0.0263875,	-0.178761,	0.0489552,	-0.0138737,	0.713072,	0.700927,	-0.0060475,	0.133271,	2.0921,	-0.248603,	0.00447267,	-0.184256,	0.0346749,	-0.0318805,	-0.0103868,	-0.0570227,	0.99781
1520792087521108922,	0.0868623,	2.07913,	-0.162825,	0.602774,	-0.517865,	-2.69939,	-0.00340527,	-0.0121467,	-0.0493519,	0.998702,	0.0455459,	2.09755,	0.0429384,	0.0444456,	-0.268921,	0.0811975,	-0.0166378,	0.715377,	0.698471,	-0.00983705,	0.134658,	2.0784,	-0.245414,	0.0187398,	-0.185132,	0.0430994,	-0.0328483,	-0.0117697,	-0.0562981,	0.997804
1520792087574425323,	0.0889627,	2.06485,	-0.157223,	0.819184,	-0.616953,	-3.77663,	-0.0300081,	-0.0111559,	-0.0501717,	0.998227,	0.0483685,	2.0858,	0.0460023,	0.0532553,	-0.221695,	0.0578082,	-0.0165724,	0.715277,	0.69855,	-0.0115207,	0.13605,	2.06416,	-0.242229,	0.0262666,	-0.268715,	0.0600935,	-0.0106211,	-0.0129831,	-0.0561254,	0.998283
1520792087629040272,	0.0917744,	2.05012,	-0.15502,	0.803813,	-0.660784,	-3.72264,	-0.0153111,	-0.010197,	-0.0494807,	0.998606,	0.0509953,	2.0752,	0.0488269,	0.0486444,	-0.196336,	0.0523074,	-0.0162645,	0.714783,	0.699048,	-0.0123702,	0.137791,	2.04951,	-0.23604,	0.0322491,	-0.271248,	0.114607,	-0.038258,	-0.0115473,	-0.0567676,	0.997587
1520792087690500490,	0.0929632,	2.04224,	-0.152018,	0.687998,	-0.540337,	-3.29253,	-0.0238477,	-0.00961085,	-0.0522207,	0.998305,	0.052681,	2.06365,	0.0512612,	0.0276345,	-0.189233,	0.0399079,	-0.0177644,	0.714928,	0.698835,	-0.0138256,	0.14036,	2.03555,	-0.233351,	0.0421047,	-0.228813,	0.0440877,	-0.0219099,	-0.0107779,	-0.0543538,	0.998223
1520792087753118729,	0.0952104,	2.02636,	-0.148548,	0.685958,	-0.601593,	-3.22273,	-0.0270042,	-0.00968111,	-0.0521845,	0.998225,	0.0553369,	2.0413,	0.0551623,	0.0428381,	-0.360564,	0.0629209,	-0.0193858,	0.713601,	0.700105,	-0.0158007,	0.141533,	2.02604,	-0.229401,	0.0189298,	-0.153405,	0.0637126,	-0.0311774,	-0.00999093,	-0.0569748,	0.997839
1520792087827423312,	0.0971398,	2.01136,	-0.146533,	0.564904,	-0.404589,	-2.72562,	-0.0264855,	-0.0100802,	-0.0511641,	0.998288,	0.0562318,	2.03178,	0.056129,	0.0120929,	-0.128695,	0.0130634,	-0.0197665,	0.713543,	0.700154,	-0.015817,	0.143263,	2.01218,	-0.226046,	0.0233678,	-0.187303,	0.0453389,	-0.0309915,	-0.0101279,	-0.0545827,	0.997977
1520792087886030011,	0.0979727,	1.99758,	-0.145647,	0.71967,	-0.589589,	-3.4789,	-0.0297342,	-0.0106476,	-0.0530588,	0.998092,	0.0566014,	2.02097,	0.0565059,	0.00637239,	-0.18635,	0.0064968,	-0.0201762,	0.713208,	0.700486,	-0.0157213,	0.144898,	1.99779,	-0.223517,	0.0281985,	-0.248125,	0.0435913,	-0.0300574,	-0.010485,	-0.05213,	0.998133
1520792087939406150,	0.0982643,	1.9862,	-0.145232,	0.786093,	-0.655938,	-3.80637,	-0.0322191,	-0.0111637,	-0.0537723,	0.997971,	0.0565951,	2.01103,	0.0571811,	-0.00011913,	-0.187575,	0.0127406,	-0.0190899,	0.711635,	0.70214,	-0.0145096,	0.145449,	1.98349,	-0.222053,	0.010401,	-0.2699,	0.0276241,	-0.0317941,	-0.0111085,	-0.0533226,	0.998009
1520792088003655862,	0.0970659,	1.96582,	-0.144253,	0.632356,	-0.706387,	-3.1474,	-0.00131843,	-0.0120013,	-0.061646,	0.998025,	0.0531572,	1.99342,	0.0588405,	-0.0537175,	-0.275092,	0.0259283,	-0.0191142,	0.711159,	0.702666,	-0.0121713,	0.145463,	1.97023,	-0.221084,	0.000210276,	-0.207114,	0.0151477,	-0.0343871,	-0.0116984,	-0.053656,	0.997899
1520792088060482904,	0.0961392,	1.96551,	-0.144177,	0.767537,	-0.498479,	-3.62531,	-0.028709,	-0.0122878,	-0.0555851,	0.997965,	0.0511001,	1.98509,	0.060227,	-0.0367337,	-0.148675,	0.0247584,	-0.0210008,	0.710805,	0.702969,	-0.0122372,	0.144168,	1.9571,	-0.219921,	-0.0231222,	-0.234456,	0.0207601,	-0.0117497,	-0.0126831,	-0.0580577,	0.998164
