time stamp[ns], 	x[VO], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VIVE], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VO_uncalibrated], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw 
1520792209859620714,	0.0771485,	2.32644,	-0.254322,	0.952868,	-0.501451,	-3.76791,	0.00508082,	-0.00683902,	-0.0481785,	0.998802,	0.0229433,	2.35435,	-0.0541397,	-0.0698712,	0.0252599,	0.00910214,	-0.0407581,	0.688276,	0.723505,	-0.0339939,	0.133427,	2.31253,	-0.3435,	-0.0627393,	0.00294312,	-0.00945309,	-0.0188609,	-0.00507585,	-0.0615049,	0.997916
1520792209933246854,	0.075414,	2.33708,	-0.254313,	0.718777,	-0.236665,	-2.7421,	-0.0137647,	-0.00929207,	-0.0240449,	0.999573,	0.0199699,	2.35597,	-0.0531923,	-0.0407315,	0.0220993,	0.0129781,	-0.0488635,	0.68882,	0.722212,	-0.039354,	0.132378,	2.31362,	-0.34345,	-0.0143779,	0.0148871,	0.000691462,	-0.0148452,	-0.00720125,	-0.0508501,	0.99857
1520792210007504007,	0.0730633,	2.33941,	-0.253162,	0.717479,	-0.223752,	-2.7023,	-0.0162841,	-0.0126334,	-0.01787,	0.999628,	0.0152664,	2.35799,	-0.0511671,	-0.0635606,	0.0273919,	0.0273685,	-0.0640117,	0.691382,	0.717907,	-0.050033,	0.130367,	2.31715,	-0.34289,	-0.0271718,	0.0477612,	0.0075627,	-0.0261268,	-0.00963974,	-0.0363785,	0.99895
1520792210061766647,	0.0715663,	2.3414,	-0.251133,	1.04259,	-0.307342,	-3.70307,	-0.0187426,	-0.0155899,	-0.0140377,	0.999604,	0.0153262,	2.35743,	-0.0500897,	0.00110735,	-0.0104479,	0.0199521,	-0.0683963,	0.691939,	0.716489,	-0.056436,	0.128126,	2.31994,	-0.341881,	-0.0414981,	0.0515623,	0.0186788,	-0.0318039,	-0.0125934,	-0.0286995,	0.999003
1520792210117773336,	0.0712561,	2.34546,	-0.250362,	0.998749,	-0.213785,	-3.57628,	-0.0240293,	-0.0151304,	-0.00428461,	0.999588,	0.0161001,	2.35796,	-0.0496394,	0.0138191,	0.00954087,	0.00804019,	-0.0726647,	0.692003,	0.715438,	-0.0632544,	0.126827,	2.32336,	-0.340119,	-0.0231939,	0.0610992,	0.0314753,	-0.0377181,	-0.0150013,	-0.0194699,	0.998986
1520792210176166242,	0.0725313,	2.34808,	-0.249631,	0.972953,	-0.170378,	-3.44813,	-0.0311703,	-0.0133657,	0.00684364,	0.999401,	0.0169388,	2.359,	-0.0492495,	0.0144608,	0.0178719,	0.0067226,	-0.0775939,	0.693373,	0.712982,	-0.0697839,	0.126591,	2.32633,	-0.33934,	-0.00406995,	0.0512087,	0.0134305,	-0.045141,	-0.0140172,	-0.00801284,	0.99885
1520792210246049961,	0.0739757,	2.35136,	-0.249516,	0.826622,	-0.110818,	-2.90241,	-0.0353482,	-0.0126867,	0.0118647,	0.999224,	0.0185741,	2.35875,	-0.048687,	0.0236996,	-0.00359475,	0.00815241,	-0.0814461,	0.692576,	0.712756,	-0.0753956,	0.127967,	2.32815,	-0.338583,	0.0199421,	0.0263205,	0.0109735,	-0.0546474,	-0.0114978,	0.00916797,	0.998397
1520792210301773662,	0.0760231,	2.35556,	-0.249659,	1.04453,	-0.0580158,	-3.65403,	-0.0395072,	-0.0117564,	0.00998664,	0.9991,	0.0208945,	2.35813,	-0.0472597,	0.0421904,	-0.0112855,	0.02595,	-0.0898818,	0.688825,	0.714132,	-0.0863499,	0.12982,	2.33092,	-0.338421,	0.0336923,	0.0504976,	0.00293215,	-0.0602677,	-0.0101804,	0.0198423,	0.997933
1520792210358870225,	0.0770624,	2.35458,	-0.248842,	0.985401,	-0.0623336,	-3.53653,	-0.0409417,	-0.0107305,	0.0282812,	0.998704,	0.0211474,	2.35806,	-0.0470581,	0.00443611,	-0.00128919,	0.00353772,	-0.0946643,	0.687356,	0.714245,	-0.0918453,	0.131701,	2.33315,	-0.338569,	0.0329971,	0.0391128,	-0.002587,	-0.0613989,	-0.00874516,	0.0294394,	0.997641
1520792210432591920,	0.0780497,	2.36031,	-0.24887,	0.779484,	0.0308075,	-2.76454,	-0.0473854,	-0.0107297,	0.0339488,	0.998242,	0.0206466,	2.35883,	-0.0470159,	-0.00686068,	0.0105459,	0.00057728,	-0.100172,	0.686919,	0.713145,	-0.0976275,	0.132551,	2.3303,	-0.337454,	0.0116447,	-0.0391562,	0.015267,	-0.0612833,	-0.00774312,	0.041936,	0.997209
1520792210489282029,	0.0778229,	2.37498,	-0.250036,	1.02101,	0.288458,	-3.62536,	-0.0509569,	-0.012335,	-0.00455175,	0.998614,	0.0195903,	2.35907,	-0.0465431,	-0.0188625,	0.00429751,	0.00844376,	-0.106277,	0.686136,	0.712238,	-0.10315,	0.133542,	2.33161,	-0.337102,	0.017684,	0.0234341,	0.00629133,	-0.0652074,	-0.00705973,	0.0569705,	0.996219
1520792210547023195,	0.0782021,	2.36541,	-0.248628,	1.02828,	0.11118,	-3.54536,	-0.0549395,	-0.0118785,	0.0425791,	0.997511,	0.018457,	2.35857,	-0.0464196,	-0.0198815,	-0.00876102,	0.0021658,	-0.112442,	0.685192,	0.711349,	-0.108865,	0.134431,	2.34868,	-0.339069,	0.0156069,	0.29955,	-0.0345103,	-0.0786858,	-0.00658409,	0.062596,	0.994911
1520792210600919627,	0.0780465,	2.36392,	-0.24836,	1.12433,	0.100985,	-3.81019,	-0.0688735,	-0.011753,	0.080076,	0.994337,	0.0160899,	2.35608,	-0.046728,	-0.0446621,	-0.0469986,	-0.00581848,	-0.124983,	0.68399,	0.708487,	-0.120758,	0.133462,	2.32385,	-0.335188,	-0.018281,	-0.468455,	0.0732361,	-0.0573239,	-0.00764362,	0.091394,	0.994134
1520792210656965707,	0.0774828,	2.36291,	-0.248383,	1.0963,	0.121913,	-3.60098,	-0.0706517,	-0.01205,	0.0919003,	0.993186,	0.015306,	2.35371,	-0.0467314,	-0.0139983,	-0.0423502,	-5.96596e-05,	-0.130817,	0.682692,	0.707847,	-0.125585,	0.133001,	2.3243,	-0.33539,	-0.00822915,	0.00788423,	-0.00362424,	-0.057911,	-0.0076943,	0.104966,	0.992758
1520792210714119816,	0.0774077,	2.35512,	-0.24786,	1.0895,	0.0246946,	-3.52858,	-0.0667578,	-0.0123626,	0.11229,	0.991353,	0.0138976,	2.35212,	-0.0469891,	-0.024709,	-0.027875,	-0.00452229,	-0.137284,	0.682615,	0.705736,	-0.130867,	0.132244,	2.32074,	-0.335086,	-0.0132934,	-0.0622875,	0.00534661,	-0.0511953,	-0.00811046,	0.115072,	0.992004
1520792210765847047,	0.0771268,	2.36458,	-0.248848,	1.23979,	0.244311,	-3.95801,	-0.0907042,	-0.0124028,	0.124704,	0.987961,	0.0125879,	2.34938,	-0.0471919,	-0.0256807,	-0.0538015,	-0.00397669,	-0.143372,	0.681444,	0.704733,	-0.135761,	0.13214,	2.31933,	-0.335145,	-0.00204036,	-0.0277872,	-0.00116061,	-0.0470564,	-0.00910806,	0.121476,	0.991436
1520792210822722775,	0.0762518,	2.34666,	-0.247699,	1.13686,	-0.0484483,	-3.58048,	-0.0682207,	-0.0129472,	0.138819,	0.98788,	0.0119129,	2.34679,	-0.0471874,	-0.0120525,	-0.0462268,	8.18872e-05,	-0.148434,	0.679349,	0.704777,	-0.140506,	0.13165,	2.32102,	-0.33563,	-0.00875086,	0.0302053,	-0.00866442,	-0.040709,	-0.00933087,	0.137254,	0.989655
1520792210898984914,	0.0757814,	2.34402,	-0.247412,	0.840375,	-0.0363396,	-2.63453,	-0.0658265,	-0.0136056,	0.150988,	0.986248,	0.0103357,	2.34445,	-0.0472907,	-0.0207527,	-0.0307521,	-0.00136035,	-0.154432,	0.678013,	0.703846,	-0.145083,	0.131027,	2.3188,	-0.335798,	-0.00819584,	-0.0292317,	-0.00220958,	-0.0444019,	-0.0102788,	0.133532,	0.989996
1520792210963671885,	0.0748933,	2.33585,	-0.246801,	1.00871,	-0.1344,	-3.11735,	-0.0582387,	-0.0150444,	0.168654,	0.983838,	0.00732148,	2.34049,	-0.047383,	-0.0470977,	-0.061809,	-0.00144105,	-0.166969,	0.673437,	0.703336,	-0.154666,	0.130592,	2.32022,	-0.335965,	-0.00678585,	0.0222835,	-0.00260571,	-0.0444528,	-0.0112253,	0.140196,	0.989062
1520792211019246947,	0.0739485,	2.33219,	-0.24649,	1.2114,	-0.15103,	-3.62012,	-0.0499313,	-0.0170628,	0.181739,	0.98193,	0.00538826,	2.3401,	-0.0477793,	-0.0351495,	-0.00712412,	-0.00720594,	-0.174012,	0.67162,	0.70226,	-0.159615,	0.129857,	2.31932,	-0.336028,	-0.0133708,	-0.0164745,	-0.00114049,	-0.0429406,	-0.0127221,	0.148905,	0.987837
1520792211077875851,	0.0729267,	2.32659,	-0.246497,	1.16446,	-0.232962,	-3.42617,	-0.0438232,	-0.0194217,	0.197139,	0.979203,	0.00366228,	2.33998,	-0.0484075,	-0.0297583,	-0.00217093,	-0.0108309,	-0.180746,	0.670126,	0.700853,	-0.16452,	0.129023,	2.32004,	-0.336151,	-0.014377,	0.0124041,	-0.00212857,	-0.0413152,	-0.0146989,	0.158029,	0.98646
1520792211135213265,	0.0725331,	2.32586,	-0.24671,	1.20826,	-0.247611,	-3.47899,	-0.0413792,	-0.0206375,	0.209442,	0.976727,	0.00267033,	2.3395,	-0.0490437,	-0.0174027,	-0.00828552,	-0.0111609,	-0.18688,	0.667978,	0.700085,	-0.169592,	0.127967,	2.31486,	-0.335968,	-0.0185285,	-0.0909115,	0.00321174,	-0.0397594,	-0.016256,	0.178714,	0.982963
1520792211189356773,	0.0722826,	2.32443,	-0.247316,	1.28912,	-0.279059,	-3.67171,	-0.0349015,	-0.0221081,	0.213957,	0.975969,	0.00150396,	2.33998,	-0.049661,	-0.0215993,	0.00879019,	-0.0114327,	-0.192673,	0.666698,	0.698588,	-0.174256,	0.127694,	2.31809,	-0.336722,	-0.00505426,	0.0598672,	-0.0139732,	-0.0398362,	-0.0175767,	0.188333,	0.98114
1520792211248832105,	0.0718194,	2.3226,	-0.247699,	1.19179,	-0.294628,	-3.35658,	-0.0301864,	-0.0238612,	0.221563,	0.974387,	-0.000118796,	2.34085,	-0.0503115,	-0.0275044,	0.0147655,	-0.0110249,	-0.198717,	0.666365,	0.696124,	-0.178552,	0.127457,	2.3177,	-0.337559,	-0.00401297,	-0.00665637,	-0.0141729,	-0.0352997,	-0.0192233,	0.192587,	0.980456
1520792211318615483,	0.0713631,	2.32294,	-0.248121,	1.03597,	-0.259595,	-2.8668,	-0.0322918,	-0.025635,	0.239102,	0.970119,	-0.00198463,	2.34056,	-0.05076,	-0.027041,	-0.00414688,	-0.00649998,	-0.208993,	0.663909,	0.69314,	-0.187358,	0.126924,	2.31807,	-0.338172,	-0.00773346,	0.00548352,	-0.00889102,	-0.0343609,	-0.0212138,	0.201137,	0.97873
1520792211388547271,	0.0710877,	2.3222,	-0.248105,	1.05902,	-0.266152,	-2.86007,	-0.0254269,	-0.0272385,	0.245259,	0.968741,	-0.00250676,	2.34103,	-0.0508767,	-0.00756712,	0.00669522,	-0.00169088,	-0.21315,	0.663325,	0.691279,	-0.191573,	0.126702,	2.32083,	-0.338777,	-0.0032128,	0.0399673,	-0.00876243,	-0.0364456,	-0.0224467,	0.210038,	0.976756
1520792211449065967,	0.0710614,	2.32288,	-0.248413,	1.22614,	-0.302493,	-3.29227,	-0.0224622,	-0.0278607,	0.251438,	0.967212,	-0.00292644,	2.34186,	-0.0511831,	-0.00699471,	0.0139256,	-0.00510656,	-0.217358,	0.663375,	0.688581,	-0.196332,	0.126448,	2.32107,	-0.33885,	-0.00423508,	0.00401897,	-0.00122033,	-0.0333192,	-0.0240506,	0.217608,	0.975171
1520792211503150408,	0.0714483,	2.32365,	-0.248783,	1.37731,	-0.337178,	-3.65926,	-0.0178888,	-0.0278135,	0.261041,	0.964761,	-0.00245909,	2.34153,	-0.0515705,	0.00865465,	-0.00616628,	-0.00717531,	-0.224536,	0.659933,	0.686947,	-0.205365,	0.126557,	2.32357,	-0.339526,	0.002025,	0.0462401,	-0.0125184,	-0.0345856,	-0.0245426,	0.224871,	0.973465
1520792211567034596,	0.0717225,	2.32522,	-0.249401,	1.17748,	-0.25887,	-3.14016,	-0.015902,	-0.0281228,	0.26359,	0.964094,	-0.00261175,	2.34163,	-0.0515242,	-0.00242316,	0.00165077,	0.000734593,	-0.227819,	0.659295,	0.685251,	-0.209428,	0.126958,	2.32386,	-0.339709,	0.00636548,	0.00460063,	-0.00290855,	-0.0356649,	-0.0240648,	0.231916,	0.971784
