time stamp[ns], 	x[VO], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VIVE], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VO_uncalibrated], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw 
1520793644290737890,	-0.422361,	2.03545,	0.0155104,	0.425234,	-0.0395906,	-1.61205,	0.0210051,	-0.0166827,	0.0767135,	0.996692,	-0.681625,	2.02596,	0.218543,	-1.55388,	-0.112001,	-0.0621907,	-0.10124,	0.64076,	0.755644,	-0.0904403,	-0.264021,	2.04038,	-0.0695531,	-1.01427,	0.77752,	-0.175457,	0.0350587,	-0.0132195,	0.0614976,	0.997404
1520793644414542444,	-0.702674,	2.03749,	0.00958095,	-0.171125,	0.093712,	-1.69888,	0.0300422,	-0.0049878,	0.0460345,	0.998476,	-1.017,	2.04349,	0.222728,	-2.72662,	0.142529,	0.0340294,	-0.0300277,	0.653191,	0.754551,	-0.0556159,	-0.358312,	1.95482,	-0.0607029,	-0.766596,	-0.695625,	0.0719527,	0.0229425,	-0.0148913,	0.0628611,	0.997647
1520793644512641005,	-1.00002,	2.02419,	0.0185615,	0.173222,	-0.196949,	-2.08333,	0.0111886,	0.0163213,	0.204953,	0.978572,	-1.21347,	2.07994,	0.235501,	-2.00485,	0.371864,	0.13034,	0.021386,	0.652303,	0.756816,	-0.0356861,	-0.631064,	1.97399,	-0.0668584,	-2.78319,	0.195617,	-0.0628118,	0.035519,	-0.00453734,	0.0234469,	0.999084
1520793644622007006,	-1.23356,	2.09294,	0.034997,	-0.184262,	0.119323,	-1.83949,	0.0256458,	0.0401135,	-0.0373962,	0.998166,	-1.36343,	2.1243,	0.250856,	-1.37572,	0.406998,	0.140864,	0.048098,	0.654951,	0.753739,	-0.0245608,	-0.923033,	1.97752,	-0.0578121,	-2.67861,	0.0323675,	0.0829936,	0.00877869,	0.0216071,	0.184724,	0.982514
1520793644740697465,	-1.38855,	2.12839,	0.0534995,	-0.212877,	0.0346537,	-1.67251,	0.025136,	0.0517879,	-0.0635524,	0.996317,	-1.46571,	2.15372,	0.262202,	-0.866806,	0.249335,	0.0961528,	0.0583433,	0.64052,	0.765705,	-0.00505057,	-1.15146,	2.05446,	-0.0444052,	-1.93581,	0.652087,	0.113618,	0.0262609,	0.0384016,	-0.0647202,	0.996818
1520793644850339657,	-1.48869,	2.13798,	0.0688402,	-0.210839,	-0.144412,	-1.77396,	0.0516995,	0.0471725,	-0.0941519,	0.993095,	-1.52549,	2.17732,	0.269852,	-0.548419,	0.216522,	0.0701902,	0.0516281,	0.634487,	0.771192,	0.00488133,	-1.30332,	2.0952,	-0.0275916,	-1.39327,	0.373689,	0.154253,	0.0242121,	0.0494365,	-0.0887577,	0.994531
1520793644961453082,	-1.5452,	2.18165,	0.0779413,	-0.177596,	0.0389915,	-1.72893,	0.0520331,	0.0363209,	-0.090423,	0.99388,	-1.55075,	2.20663,	0.268966,	-0.22759,	0.26402,	-0.00798592,	0.0465421,	0.660481,	0.749374,	0.00606433,	-1.4019,	2.10848,	-0.0128771,	-0.888031,	0.119725,	0.132563,	0.0503147,	0.0436809,	-0.117123,	0.99088
1520793645081092277,	-1.55695,	2.18765,	0.0766365,	-0.0521136,	-0.159473,	-1.61621,	0.0247325,	0.0302266,	-0.0904414,	0.995136,	-1.55648,	2.20199,	0.261382,	-0.0481672,	-0.0390105,	-0.0637336,	0.0428103,	0.65388,	0.75537,	0.00496996,	-1.45616,	2.15238,	-0.00557446,	-0.456007,	0.368851,	0.0613669,	0.0502795,	0.033028,	-0.11355,	0.991709
1520793645193105330,	-1.56228,	2.18509,	0.0675241,	-0.0517171,	-0.150816,	-1.73087,	0.0309956,	0.0263457,	-0.0859998,	0.995464,	-1.55939,	2.18963,	0.256674,	-0.0260016,	-0.110319,	-0.0420362,	0.0374533,	0.643932,	0.764124,	0.00797653,	-1.46756,	2.15862,	-0.00709027,	-0.101762,	0.0557744,	-0.0135341,	0.0221001,	0.0273338,	-0.113713,	0.992892
1520793645309298705,	-1.56213,	2.17816,	0.062627,	-0.0236006,	-0.0988966,	-1.67282,	0.0441423,	0.0237338,	-0.0856264,	0.995066,	-1.55046,	2.18512,	0.25399,	0.0770074,	-0.0388795,	-0.0231362,	0.0422751,	0.64801,	0.760369,	0.0116143,	-1.47291,	2.15636,	-0.0158742,	-0.0461387,	-0.0194983,	-0.0757231,	0.0286934,	0.0235537,	-0.109169,	0.99333
1520793645421180664,	-1.55654,	2.17483,	0.0616219,	-0.0547294,	-0.0927287,	-1.73305,	0.0416071,	0.0264933,	-0.090046,	0.994715,	-1.53181,	2.17902,	0.25362,	0.168038,	-0.0549293,	-0.00333617,	0.0426134,	0.647245,	0.760994,	0.0121114,	-1.47302,	2.14973,	-0.0204024,	-0.000977409,	-0.0597526,	-0.0407951,	0.0417322,	0.0207037,	-0.108687,	0.992984
1520793645545518387,	-1.53327,	2.16127,	0.0594274,	-0.0117445,	-0.143189,	-1.56607,	0.0414547,	0.0247876,	-0.0926438,	0.994527,	-1.47928,	2.17244,	0.25442,	0.423606,	-0.0531092,	0.00645501,	0.0509212,	0.658079,	0.751126,	0.0121681,	-1.46762,	2.14635,	-0.0212681,	0.0435545,	-0.0272464,	-0.00698145,	0.0389443,	0.0233326,	-0.113034,	0.992553
1520793645649849341,	-1.47796,	2.16636,	0.0582545,	0.0126779,	-0.0583955,	-1.88621,	0.0154207,	0.0326142,	-0.0944154,	0.994879,	-1.38405,	2.16319,	0.249337,	0.915667,	-0.0888792,	-0.0488732,	0.0646128,	0.678324,	0.731796,	0.0132591,	-1.44509,	2.13247,	-0.0229754,	0.216615,	-0.133458,	-0.0164166,	0.0406266,	0.0216106,	-0.115472,	0.992244
1520793645774335171,	-1.34556,	2.0984,	0.0530212,	0.310409,	-0.522558,	-1.58319,	-0.0027397,	0.0419927,	-0.120656,	0.991802,	-1.1655,	2.11585,	0.241598,	1.76253,	-0.381831,	-0.0624135,	0.0704814,	0.672924,	0.735681,	0.0312881,	-1.39032,	2.13516,	-0.0243049,	0.441675,	0.0216669,	-0.0107213,	0.01269,	0.0297341,	-0.118033,	0.992483
1520793645891643305,	-1.17727,	2.12157,	0.0414415,	-0.100565,	0.048914,	-1.71074,	0.000912766,	0.0296466,	-0.114959,	0.992927,	-0.980931,	2.08601,	0.230097,	1.57751,	-0.255033,	-0.0983013,	0.0595001,	0.672077,	0.737338,	0.0332307,	-1.26183,	2.0647,	-0.0269608,	1.09823,	-0.602201,	-0.0227002,	-0.00583352,	0.0386221,	-0.144218,	0.988775
1520793646018902896,	-0.945082,	2.01113,	0.0236711,	0.282275,	-0.589592,	-1.6254,	-0.00404835,	0.0180678,	-0.127343,	0.991686,	-0.692203,	2.08022,	0.221166,	2.27345,	-0.0455427,	-0.0703238,	0.0102629,	0.68167,	0.731113,	0.0263582,	-1.09502,	2.07912,	-0.0392045,	1.31346,	0.113541,	-0.0964074,	-0.00303776,	0.0264887,	-0.140646,	0.989701
1520793646136666478,	-0.680275,	1.99729,	0.0142222,	0.101948,	-0.708814,	-1.76875,	-0.0144681,	-0.00869864,	-0.0909023,	0.995717,	-0.521816,	2.08878,	0.229306,	1.4563,	0.0731178,	0.0695745,	-0.0263796,	0.684739,	0.727983,	0.0218221,	-0.86952,	1.96174,	-0.0523437,	1.92735,	-1.00325,	-0.112301,	-0.00507201,	0.0144642,	-0.155167,	0.987769
1520793646262646869,	-0.462177,	2.06792,	0.0233887,	0.477111,	-0.16688,	-1.64734,	-0.0117142,	-0.0369664,	-0.0621311,	0.997314,	-0.27873,	2.08612,	0.249767,	1.94468,	-0.0212991,	0.163688,	-0.062002,	0.671173,	0.738702,	-0.00119192,	-0.610348,	1.93384,	-0.0608376,	2.07337,	-0.22321,	-0.0679515,	-0.0111172,	-0.0115878,	-0.123094,	0.992265
1520793646388803027,	-0.283732,	2.00125,	0.034973,	-0.0396913,	-0.673557,	-1.70471,	-0.0047902,	-0.0413243,	-0.0110786,	0.999073,	-0.126631,	2.09338,	0.256651,	1.20714,	0.0576387,	0.0546336,	-0.0670009,	0.670658,	0.737501,	-0.0426778,	-0.396374,	1.98861,	-0.0544481,	1.69821,	0.434648,	0.0507109,	-0.0113138,	-0.0385319,	-0.0884015,	0.995275
1520793646512120193,	-0.0982139,	2.01063,	0.0387187,	0.231036,	-0.672717,	-1.7718,	-0.00379622,	-0.0113009,	0.036744,	0.999254,	0.00128626,	2.10766,	0.257463,	1.03998,	0.116077,	0.00660268,	-0.075319,	0.679532,	0.720126,	-0.11824,	-0.225345,	1.91288,	-0.0407701,	1.39047,	-0.615635,	0.111203,	0.000369868,	-0.0419612,	-0.0270875,	0.998752
1520793646625706157,	-0.0036124,	2.03823,	0.0399066,	-0.043351,	-0.614409,	-1.92528,	-0.0304159,	0.0256395,	0.0716153,	0.996639,	0.0273722,	2.10812,	0.255702,	0.230849,	0.00414228,	-0.0155782,	-0.0721442,	0.672751,	0.726254,	-0.121475,	-0.04733,	1.909,	-0.0372614,	1.57536,	-0.0343741,	0.03105,	-0.00243079,	-0.0103209,	0.0275543,	0.999564
1520793646763565916,	0.0220293,	2.03049,	0.0363845,	-0.0389992,	-0.566703,	-1.60086,	-0.0172072,	0.0307792,	0.0789444,	0.996255,	0.0397486,	2.11777,	0.254971,	0.0903388,	0.0704008,	-0.00534009,	-0.063991,	0.679067,	0.722441,	-0.113371,	0.0433405,	1.92875,	-0.036947,	0.661829,	0.144208,	0.00229497,	-0.0337646,	0.0279757,	0.0642983,	0.996967
1520793646896214350,	0.0331827,	2.03627,	0.0360539,	-0.0497418,	-0.617433,	-1.65846,	-0.0219754,	0.0320072,	0.0687456,	0.996878,	0.0400079,	2.11747,	0.256953,	0.00196463,	-0.0022984,	0.0150179,	-0.0621754,	0.67493,	0.727059,	-0.109494,	0.067465,	1.91939,	-0.0399364,	0.182761,	-0.0709547,	-0.0226469,	-0.0183449,	0.0327562,	0.071749,	0.996716
1520793647027139718,	0.0341378,	2.04106,	0.0383109,	-0.0451544,	-0.587698,	-1.68186,	-0.0172545,	0.030039,	0.063426,	0.997385,	0.0264969,	2.11625,	0.258915,	-0.103931,	-0.00932458,	0.0150911,	-0.068241,	0.673197,	0.728571,	-0.106456,	0.0781743,	1.92414,	-0.0404339,	0.0823793,	0.0365784,	-0.00382651,	-0.0233042,	0.0337888,	0.0618174,	0.997243
1520793647157981776,	0.0244602,	2.04274,	0.0391205,	-0.0156668,	-0.565462,	-1.69073,	-0.0130862,	0.0246119,	0.0650262,	0.997494,	-0.0245857,	2.09988,	0.252638,	-0.392943,	-0.125914,	-0.0482857,	-0.077725,	0.659524,	0.741476,	-0.0959201,	0.0791915,	1.92869,	-0.0384984,	0.00782491,	0.0349533,	0.014888,	-0.0180735,	0.0315806,	0.0566125,	0.997733
1520793647284834067,	-0.00956185,	2.0444,	0.033419,	0.119237,	-0.440362,	-1.73983,	0.00334339,	0.0126578,	0.0608481,	0.998061,	-0.105596,	2.08642,	0.242394,	-0.642943,	-0.106891,	-0.0812974,	-0.0855003,	0.655126,	0.743888,	-0.100646,	0.0700591,	1.93101,	-0.0378219,	-0.07248,	0.0184127,	0.00536886,	-0.0136838,	0.026194,	0.0580918,	0.997874
1520793647401256602,	-0.111819,	2.04569,	0.0229457,	-0.0536427,	-0.351094,	-1.8918,	0.00703027,	0.00975631,	0.06493,	0.997817,	-0.336115,	2.05669,	0.216309,	-1.98723,	-0.256245,	-0.224877,	-0.0919812,	0.655016,	0.744365,	-0.0917342,	0.0378139,	1.93506,	-0.0433206,	-0.277975,	0.0349691,	-0.0474023,	0.00450908,	0.0138611,	0.0535042,	0.998461
1520793647528094643,	-0.304154,	1.97156,	0.00602158,	0.253656,	-0.675654,	-1.66895,	0.00899456,	-0.000244475,	0.0779822,	0.996914,	-0.555017,	2.02782,	0.200865,	-1.73732,	-0.229165,	-0.122569,	-0.0789569,	0.643313,	0.758481,	-0.0679795,	-0.0595168,	1.94362,	-0.0534491,	-0.772466,	0.0679342,	-0.0803847,	0.00858852,	0.0110681,	0.0561804,	0.998322
