time stamp[ns], 	x[VO], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VIVE], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VO_uncalibrated], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw 
1520793333480156651,	-0.831286,	2.16045,	-0.0234837,	0.991691,	-6.32395,	-21.6303,	-0.00790989,	0.0147388,	0.0426555,	0.99895,	-0.840211,	2.21736,	0.171189,	0,	0,	0,	-0.0584506,	0.683344,	0.722579,	-0.0866245,	-0.753878,	2.09838,	-0.102455,	0,	0,	0,	-0.00980306,	0.0151779,	0.0123718,	0.99976
1520793333490491652,	-0.831286,	2.16045,	-0.0234837,	0.892522,	-5.69155,	-19.4673,	-0.00790989,	0.0147388,	0.0426555,	0.99895,	-0.840211,	2.21736,	0.171189,	0,	0,	0,	-0.0584506,	0.683344,	0.722579,	-0.0866245,	-0.753878,	2.09838,	-0.102455,	0,	0,	0,	-0.00980306,	0.0151779,	0.0123718,	0.99976
1520793333501576004,	-0.830279,	2.1643,	-0.0250115,	0.902898,	-4.82425,	-17.8364,	-0.00889101,	0.0157328,	0.0432702,	0.9989,	-0.838659,	2.2224,	0.169779,	0.141045,	0.457447,	-0.128165,	-0.0576966,	0.684157,	0.721743,	-0.0876771,	-0.7531,	2.10182,	-0.103745,	0.0707149,	0.313187,	-0.117309,	-0.0095791,	0.0158424,	0.0131239,	0.999742
1520793333511137691,	-0.830079,	2.16483,	-0.025267,	0.953333,	-6.39664,	-21.6718,	-0.00945573,	0.015964,	0.0430338,	0.998901,	-0.838659,	2.2224,	0.169779,	0,	0,	0,	-0.0576966,	0.684157,	0.721743,	-0.0876771,	-0.752922,	2.10232,	-0.104113,	0.0198093,	0.054932,	-0.0408721,	-0.00963763,	0.0160978,	0.0130307,	0.999739
1520793333522279344,	-0.830079,	2.16483,	-0.025267,	0.78,	-5.23361,	-17.7315,	-0.00945573,	0.015964,	0.0430338,	0.998901,	-0.838659,	2.2224,	0.169779,	0,	0,	0,	-0.0576966,	0.684157,	0.721743,	-0.0876771,	-0.752922,	2.10232,	-0.104113,	0,	0,	0,	-0.00963763,	0.0160978,	0.0130307,	0.999739
1520793333531657314,	-0.830079,	2.16483,	-0.025267,	0.953333,	-6.39664,	-21.6718,	-0.00945573,	0.015964,	0.0430338,	0.998901,	-0.838659,	2.2224,	0.169779,	0,	0,	0,	-0.0576966,	0.684157,	0.721743,	-0.0876771,	-0.752922,	2.10232,	-0.104113,	0,	0,	0,	-0.00963763,	0.0160978,	0.0130307,	0.999739
1520793333542027418,	-0.830079,	2.16483,	-0.025267,	0.858,	-5.75697,	-19.5046,	-0.00945573,	0.015964,	0.0430338,	0.998901,	-0.838659,	2.2224,	0.169779,	0,	0,	0,	-0.0576966,	0.684157,	0.721743,	-0.0876771,	-0.752922,	2.10232,	-0.104113,	0,	0,	0,	-0.00963763,	0.0160978,	0.0130307,	0.999739
1520793333553333245,	-0.829354,	2.16905,	-0.026187,	0.845943,	-4.84947,	-17.8151,	-0.0101175,	0.0171514,	0.0445036,	0.998811,	-0.838079,	2.22771,	0.16881,	0.0527235,	0.482578,	-0.0881551,	-0.0582052,	0.685697,	0.719931,	-0.0901764,	-0.751797,	2.10632,	-0.105229,	0.10222,	0.364476,	-0.101458,	-0.0118398,	0.0170802,	0.0127492,	0.999703
1520793333561438458,	-0.829369,	2.16918,	-0.0262239,	1.08883,	-7.31623,	-24.3792,	-0.0103532,	0.0172521,	0.0445615,	0.998804,	-0.838079,	2.22771,	0.16881,	0,	0,	0,	-0.0582052,	0.685697,	0.719931,	-0.0901764,	-0.751881,	2.10673,	-0.1054,	-0.0105188,	0.0507163,	-0.0214059,	-0.0110568,	0.0174632,	0.0138813,	0.99969
1520793333576411256,	-0.829369,	2.16918,	-0.0262239,	0.622191,	-4.1807,	-13.931,	-0.0103532,	0.0172521,	0.0445615,	0.998804,	-0.838079,	2.22771,	0.16881,	0,	0,	0,	-0.0582052,	0.685697,	0.719931,	-0.0901764,	-0.751881,	2.10673,	-0.1054,	0,	0,	0,	-0.0110568,	0.0174632,	0.0138813,	0.99969
1520793333587103920,	-0.829369,	2.16918,	-0.0262239,	0.871067,	-5.85298,	-19.5034,	-0.0103532,	0.0172521,	0.0445615,	0.998804,	-0.838079,	2.22771,	0.16881,	0,	0,	0,	-0.0582052,	0.685697,	0.719931,	-0.0901764,	-0.751881,	2.10673,	-0.1054,	0,	0,	0,	-0.0110568,	0.0174632,	0.0138813,	0.99969
1520793333598101345,	-0.829369,	2.16918,	-0.0262239,	0.871067,	-5.85298,	-19.5034,	-0.0103532,	0.0172521,	0.0445615,	0.998804,	-0.838079,	2.22771,	0.16881,	0,	0,	0,	-0.0582052,	0.685697,	0.719931,	-0.0901764,	-0.751881,	2.10673,	-0.1054,	0,	0,	0,	-0.0110568,	0.0174632,	0.0138813,	0.99969
1520793333608182435,	-0.829003,	2.1735,	-0.02674,	0.907648,	-5.42009,	-19.555,	-0.0127548,	0.0184806,	0.0465185,	0.998665,	-0.83793,	2.23225,	0.168439,	0.0149724,	0.454845,	-0.0370279,	-0.0593319,	0.685539,	0.719532,	-0.0937515,	-0.751833,	2.11,	-0.106182,	0.00480259,	0.326868,	-0.078158,	-0.0125386,	0.0188673,	0.0164118,	0.999609
1520793333616988424,	-0.829003,	2.1735,	-0.02674,	1.11584,	-7.34367,	-24.3974,	-0.0127548,	0.0184806,	0.0465185,	0.998665,	-0.83793,	2.23225,	0.168439,	0,	0,	0,	-0.0593319,	0.685539,	0.719532,	-0.0937515,	-0.751732,	2.11034,	-0.106197,	0.0126624,	0.0423775,	-0.00189978,	-0.0128315,	0.0189254,	0.0163444,	0.999605
