time stamp[ns], 	x[VO], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VIVE], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VO_uncalibrated], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw 
1520793348099521142,	-0.865328,	2.12012,	0.183166,	0.246963,	-0.807468,	-1.59002,	-0.121684,	-0.0239971,	0.047154,	0.991158,	-0.897123,	2.18999,	0.084111,	-0.00339019,	-0.257323,	-2.36998,	-0.0879209,	0.755004,	0.646929,	-0.0610153,	-0.791357,	2.08474,	0.338636,	-0.0148474,	-0.0326507,	-1.49972,	-0.158407,	-0.0192332,	0.0144276,	0.987081
1520793348208814190,	-0.867781,	2.08138,	-0.225825,	0.269189,	-0.996452,	-2.84345,	-0.0958399,	-0.0206746,	0.0443326,	0.994194,	-0.872652,	2.06754,	-0.365385,	0.2245,	-1.12339,	-4.12382,	-0.0446714,	0.605319,	0.791397,	-0.0726859,	-0.788274,	2.06255,	0.0972243,	0.0282903,	-0.203603,	-2.21479,	-0.149295,	-0.0195096,	0.0244539,	0.988298
1520793348313994596,	-0.865107,	2.05099,	-0.530238,	0.0718576,	-0.157581,	-1.57003,	0.0816809,	0.0174921,	0.0296048,	0.996065,	-0.869471,	2.0525,	-0.616645,	0.0302992,	-0.143209,	-2.39295,	-0.0352616,	0.571927,	0.81561,	-0.0802347,	-0.791877,	2.02481,	-0.296993,	-0.0343127,	-0.359377,	-3.75445,	-0.0969437,	-0.019853,	0.0171064,	0.994945
1520793348422537355,	-0.867452,	2.04919,	-0.824344,	0.0186893,	-0.0306813,	-1.92314,	0.135065,	0.0282553,	0.029947,	0.989981,	-0.878285,	2.07417,	-0.785625,	-0.0816165,	0.200631,	-1.56463,	-0.0432123,	0.600945,	0.794719,	-0.0736156,	-0.792734,	1.99238,	-0.825985,	-0.00794044,	-0.300248,	-4.89807,	0.120447,	0.0207513,	0.0111872,	0.99244
1520793348534094802,	-0.868949,	2.05487,	-0.992286,	0.0841108,	-0.173871,	-1.86181,	0.0953854,	0.0183552,	0.0253644,	0.994948,	-0.885169,	2.07607,	-0.875699,	-0.0620157,	0.0170876,	-0.811479,	-0.0452921,	0.599518,	0.796351,	-0.065971,	-0.793318,	1.99196,	-0.883985,	-0.00525591,	-0.00386098,	-0.52252,	0.129173,	0.0225922,	0.0118088,	0.991294
1520793348640263935,	-0.872798,	2.05758,	-1.08593,	0.116711,	-0.174439,	-1.98328,	0.106347,	0.0104694,	0.0194969,	0.994083,	-0.893578,	2.07091,	-0.908303,	-0.0793266,	-0.0486345,	-0.307581,	-0.0453876,	0.573189,	0.816016,	-0.0592675,	-0.79492,	1.99755,	-1.05127,	-0.0151184,	0.0527342,	-1.57819,	0.0910721,	0.0127187,	0.00965968,	0.995716
1520793348766825264,	-0.88091,	2.06936,	-1.1115,	0.100541,	-0.0123298,	-1.6127,	0.123941,	0.00625711,	0.0164483,	0.992134,	-0.902067,	2.08598,	-0.907742,	-0.0673785,	0.119587,	0.00445291,	-0.0430973,	0.589269,	0.80493,	-0.0547098,	-0.798866,	1.99954,	-1.14469,	-0.0313192,	0.0157993,	-0.741367,	0.100206,	0.0043213,	0.00477422,	0.994946
1520793348885800902,	-0.885802,	2.07107,	-1.10772,	0.13784,	-0.126347,	-1.69472,	0.111837,	0.00511794,	0.0105211,	0.993658,	-0.903816,	2.07989,	-0.890127,	-0.0148179,	-0.051594,	0.149278,	-0.0405977,	0.580368,	0.811677,	-0.052011,	-0.806564,	2.01129,	-1.17076,	-0.0652324,	0.0996188,	-0.220988,	0.116617,	-0.000207883,	0.00220386,	0.993175
1520793349007996764,	-0.887792,	2.07095,	-1.08388,	0.131347,	-0.0733103,	-1.5881,	0.118809,	0.00591501,	0.00673443,	0.992877,	-0.898632,	2.0851,	-0.788757,	0.0424943,	0.0426662,	0.8309,	-0.0348126,	0.597899,	0.798847,	-0.0561052,	-0.811311,	2.01326,	-1.16718,	-0.0389082,	0.0161277,	0.0293364,	0.104929,	-0.00141991,	-0.004031,	0.994471
1520793349115112734,	-0.886202,	2.06851,	-1.00542,	0.116168,	-0.155062,	-2.0249,	0.102292,	0.0114363,	0.00437356,	0.994679,	-0.893357,	2.06873,	-0.64692,	0.0492913,	-0.152971,	1.32558,	-0.0307419,	0.593274,	0.802459,	-0.0560332,	-0.813217,	2.01314,	-1.14333,	-0.0178169,	-0.00106786,	0.222904,	0.11182,	-0.000762827,	-0.00791996,	0.993697
