time stamp[ns], 	x[VO], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VIVE], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VO_uncalibrated], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw 
1520793336148115800,	-0.848029,	1.46413,	-0.0541047,	-0.00540553,	-0.493245,	-1.64074,	-0.0478423,	-0.0445892,	-0.126887,	0.989759,	-0.85744,	1.50514,	0.139217,	-0.0844959,	-0.148629,	-0.0161934,	-0.0237827,	0.678456,	0.733562,	-0.0319171,	-0.773662,	1.49899,	-0.122334,	0.0272146,	-0.864577,	-0.011966,	-0.000910697,	0.0175772,	-0.0460641,	0.998783
1520793336273372995,	-0.851277,	1.46408,	-0.0714417,	0.049306,	-0.328421,	-1.68527,	-0.0100882,	0.00582373,	-0.0183952,	0.999763,	-0.853559,	1.49906,	0.140161,	0.0310552,	-0.0485661,	0.00755307,	-0.0162271,	0.685091,	0.727345,	-0.0368291,	-0.787301,	1.43129,	-0.107851,	-0.10911,	-0.541631,	0.115861,	-0.0437985,	-0.0458404,	-0.14357,	0.987607
1520793336404180836,	-0.850421,	1.45777,	-0.0698229,	0.0241357,	-0.317684,	-1.61526,	-0.0195442,	0.0152411,	-0.0183604,	0.999524,	-0.845258,	1.5223,	0.142179,	0.0638514,	0.178698,	0.0155203,	-0.01161,	0.687679,	0.724637,	-0.043174,	-0.790294,	1.42984,	-0.124368,	-0.0230247,	-0.0111372,	-0.127057,	-0.00754343,	0.00405488,	-0.0467213,	0.998871
1520793336542876794,	-0.846593,	1.47678,	-0.067596,	-0.0096746,	-0.329832,	-1.52011,	-0.0239567,	0.0219837,	-0.0160931,	0.999342,	-0.841231,	1.56684,	0.145704,	0.0291797,	0.322767,	0.0255439,	-0.0112725,	0.687501,	0.72483,	-0.0428536,	-0.789651,	1.42361,	-0.122486,	0.00466425,	-0.0451205,	0.0136431,	-0.0172197,	0.013656,	-0.0470276,	0.998652
1520793336684247676,	-0.843353,	1.54279,	-0.0622404,	-0.0150477,	-0.170562,	-1.47478,	-0.0275092,	0.0216555,	-0.0139678,	0.999289,	-0.843146,	1.73332,	0.156822,	-0.01358,	1.18075,	0.0788533,	-0.0204246,	0.697493,	0.714773,	-0.0467531,	-0.785467,	1.44183,	-0.121,	0.0296697,	0.129214,	0.010534,	-0.0216312,	0.0205265,	-0.0448766,	0.998547
1520793336791192194,	-0.845294,	1.69889,	-0.0478349,	-0.0202622,	-0.324858,	-1.93072,	-0.0413859,	0.0164242,	-0.00140715,	0.999007,	-0.846862,	1.91381,	0.160251,	-0.0350564,	1.70268,	0.0323457,	-0.0357495,	0.697575,	0.713509,	-0.0549276,	-0.78084,	1.50556,	-0.118211,	0.043657,	0.601223,	0.0263153,	-0.0255219,	0.0204361,	-0.0428236,	0.998548
1520793336903527564,	-0.830191,	1.91432,	-0.0455477,	0.148846,	0.00459114,	-1.83748,	-0.0385723,	0.01006,	-0.00153642,	0.999204,	-0.847283,	2.21713,	0.153625,	-0.00376236,	2.70822,	-0.0591533,	-0.0469004,	0.687399,	0.722936,	-0.0514546,	-0.779185,	1.65647,	-0.109989,	0.0147763,	1.3474,	0.0734139,	-0.0399638,	0.0161022,	-0.0302889,	0.998612
1520793337023859248,	-0.826976,	2.12028,	-0.0496279,	0.16923,	-0.807047,	-1.69378,	-0.0254214,	0.00147707,	-0.000251181,	0.999676,	-0.844123,	2.37407,	0.150016,	0.0263351,	1.30784,	-0.0300764,	-0.0555342,	0.655724,	0.751428,	-0.0479236,	-0.75912,	1.86295,	-0.115659,	0.167208,	1.72067,	-0.0472511,	-0.03873,	0.00983074,	-0.0304669,	0.998737
1520793337136712418,	-0.819632,	2.34994,	-0.0565793,	0.218672,	-0.215425,	-1.8446,	0.0257418,	-0.00557716,	0.00521123,	0.999639,	-0.840785,	2.51098,	0.156961,	0.0298058,	1.22243,	0.0620105,	-0.0450546,	0.639905,	0.765843,	-0.0444438,	-0.750764,	2.06011,	-0.127159,	0.0746039,	1.76034,	-0.102676,	-0.0197662,	0.000923857,	-0.0293402,	0.999374
1520793337229245482,	-0.821292,	2.48427,	-0.0511772,	0.211877,	-0.290305,	-2.26238,	0.0564337,	0.00422499,	-0.00495411,	0.998385,	-0.853892,	2.63184,	0.167249,	-0.14247,	1.31368,	0.111821,	-0.0445283,	0.667791,	0.741419,	-0.0486863,	-0.737593,	2.27866,	-0.14235,	0.143164,	2.37558,	-0.165126,	0.0395881,	-0.00709894,	-0.0239832,	0.998903
1520793337330016009,	-0.834807,	2.57736,	-0.0411177,	0.19085,	-0.544754,	-2.08367,	0.040704,	0.0127838,	-0.00953533,	0.999044,	-0.86298,	2.69293,	0.17632,	-0.090883,	0.610873,	0.0907124,	-0.0406833,	0.676072,	0.734299,	-0.0455623,	-0.735439,	2.40495,	-0.142096,	0.0215386,	1.26292,	0.00253983,	0.0819222,	0.00156716,	-0.0414828,	0.995774
1520793337421190793,	-0.844196,	2.63022,	-0.0360782,	0.206424,	-0.68909,	-2.33405,	0.0357986,	0.0121917,	-0.0117712,	0.999215,	-0.86782,	2.71513,	0.18137,	-0.0531808,	0.24405,	0.0554887,	-0.0384824,	0.676269,	0.734132,	-0.047222,	-0.745582,	2.4917,	-0.135735,	-0.111457,	0.953251,	0.0699073,	0.0823598,	0.0104379,	-0.051087,	0.995238
1520793337509268137,	-0.850621,	2.64916,	-0.0262492,	0.195438,	-0.749714,	-2.3593,	0.0168583,	0.0135052,	-0.00935973,	0.999723,	-0.869464,	2.72896,	0.184981,	-0.0186846,	0.157155,	0.0410338,	-0.0389707,	0.683469,	0.727165,	-0.0508255,	-0.753151,	2.54136,	-0.133,	-0.0860163,	0.564374,	0.031078,	0.0747319,	0.0102236,	-0.0583124,	0.995445
