time stamp[ns], 	x[VO], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VIVE], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw
1520368551606592998,	-0.556196,	2.70659,	-0.632629,	0.0153916,	-0.0683955,	0.00942254,	0.0159326,	0.0119823,	0.0649174,	0.997691,	-0.509841,	2.7615,	-0.371273,	-0.00403803,	-0.00065714,	0.00240909,	-0.134309,	0.666802,	0.721255,	-0.13087
1520368551633129752,	-0.556241,	2.70685,	-0.632703,	-0.0017061,	0.0101427,	-0.00283535,	0.0161652,	0.0117821,	0.0640205,	0.997748,	-0.509841,	2.7615,	-0.371273,	0,	0,	0,	-0.134309,	0.666802,	0.721255,	-0.13087
1520368551663276741,	-0.556505,	2.70863,	-0.632893,	-0.0088308,	0.0591051,	-0.00632862,	0.0158647,	0.0122291,	0.0651044,	0.997677,	-0.509805,	2.76152,	-0.371465,	0.00121097,	0.00056166,	-0.00641419,	-0.134226,	0.666809,	0.721262,	-0.130885
1520368551688857185,	-0.556523,	2.70852,	-0.63279,	-0.000698559,	-0.00438553,	0.00409373,	0.0159268,	0.0121536,	0.0647687,	0.997699,	-0.509805,	2.76152,	-0.371465,	0,	0,	0,	-0.134226,	0.666809,	0.721262,	-0.130885
1520368551718950598,	-0.556068,	2.70638,	-0.632335,	0.0151735,	-0.071404,	0.0151816,	0.0158212,	0.0117184,	0.0636704,	0.997777,	-0.509995,	2.76155,	-0.371531,	-0.00635464,	0.000992369,	-0.00219661,	-0.134256,	0.666828,	0.721241,	-0.130869
1520368551748683573,	-0.55642,	2.70821,	-0.632607,	-0.0121563,	0.0632773,	-0.00937269,	0.0156292,	0.0121309,	0.065033,	0.997687,	-0.509966,	2.76177,	-0.371423,	0.00100499,	0.00779538,	0.00374047,	-0.134251,	0.666832,	0.72123,	-0.130914
1520368551773989355,	-0.556615,	2.70851,	-0.632639,	-0.00777811,	0.0121179,	-0.0013058,	0.0156208,	0.0114361,	0.0618247,	0.997899,	-0.509966,	2.76177,	-0.371423,	0,	0,	0,	-0.134251,	0.666832,	0.72123,	-0.130914
1520368551799997590,	-0.556706,	2.70848,	-0.633042,	-0.00351981,	-0.00148551,	-0.0154997,	0.0174846,	0.012115,	0.0642387,	0.997708,	-0.509937,	2.76191,	-0.371455,	0.00111894,	0.00506133,	-0.00124016,	-0.1343,	0.666748,	0.721307,	-0.13087
1520368551824779022,	-0.556467,	2.70733,	-0.63261,	0.00996495,	-0.0476545,	0.0180346,	0.0161973,	0.0118489,	0.0635723,	0.997775,	-0.509937,	2.76191,	-0.371455,	0,	0,	0,	-0.1343,	0.666748,	0.721307,	-0.13087
1520368551854975227,	-0.556388,	2.70737,	-0.632729,	0.00263106,	0.00112512,	-0.00398213,	0.0156524,	0.0120385,	0.0640791,	0.997749,	-0.50985,	2.7621,	-0.371335,	0.00288739,	0.00659001,	0.00400947,	-0.134256,	0.666764,	0.721295,	-0.130899
1520368551880137548,	-0.556165,	2.70726,	-0.632711,	0.00893517,	-0.00403204,	0.000712439,	0.0160409,	0.01201,	0.064145,	0.997739,	-0.50985,	2.7621,	-0.371335,	0,	0,	0,	-0.134256,	0.666764,	0.721295,	-0.130899
1520368551905860818,	-0.55602,	2.70758,	-0.633115,	0.00578029,	0.0127647,	-0.0161487,	0.0172517,	0.0122661,	0.0652952,	0.997641,	-0.509729,	2.76191,	-0.37161,	0.00485846,	-0.00777685,	-0.0110192,	-0.134194,	0.666813,	0.72126,	-0.130907
1520368551932364220,	-0.556051,	2.70777,	-0.63317,	-0.00118035,	0.00706733,	-0.00211327,	0.0174236,	0.0122396,	0.0652356,	0.997643,	-0.509729,	2.76191,	-0.37161,	0,	0,	0,	-0.134194,	0.666813,	0.72126,	-0.130907
1520368551959247649,	-0.55664,	2.70813,	-0.632864,	-0.022676,	0.0138051,	0.0117797,	0.0160715,	0.0118738,	0.0637565,	0.997765,	-0.50991,	2.76212,	-0.37141,	-0.00694878,	0.00823761,	0.0077158,	-0.134226,	0.666893,	0.721187,	-0.130865
1520368551984903964,	-0.556654,	2.70826,	-0.632934,	-0.000541527,	0.005193,	-0.00282092,	0.0162931,	0.0120345,	0.0641334,	0.997736,	-0.50991,	2.76212,	-0.37141,	0,	0,	0,	-0.134226,	0.666893,	0.721187,	-0.130865
1520368552013455631,	-0.556652,	2.70891,	-0.633097,	7.44649e-05,	0.0233764,	-0.00582484,	0.0158231,	0.0122579,	0.0657633,	0.997634,	-0.509979,	2.76209,	-0.371308,	-0.00248116,	-0.00117364,	0.00362025,	-0.13424,	0.666859,	0.721216,	-0.130871
1520368552039197611,	-0.556642,	2.70855,	-0.633014,	0.000385605,	-0.0144071,	0.00330961,	0.0159993,	0.0121704,	0.0653462,	0.99766,	-0.509979,	2.76209,	-0.371308,	0,	0,	0,	-0.13424,	0.666859,	0.721216,	-0.130871
1520368552069713823,	-0.556727,	2.70803,	-0.63262,	-0.00283153,	-0.0172267,	0.0131427,	0.0170641,	0.0120229,	0.0637582,	0.997747,	-0.509879,	2.76197,	-0.371457,	0.00332357,	-0.00393586,	-0.00495634,	-0.134193,	0.66668,	0.721378,	-0.130935
1520368552094489496,	-0.55664,	2.70821,	-0.632763,	0.00363099,	0.00715931,	-0.00596979,	0.0164116,	0.0117875,	0.0637377,	0.997762,	-0.509877,	2.76193,	-0.371534,	0.000108541,	-0.00161064,	-0.00321138,	-0.134193,	0.666673,	0.721384,	-0.130934
1520368552126712501,	-0.556616,	2.70894,	-0.633262,	0.000738723,	0.0231013,	-0.0155956,	0.0152739,	0.0119592,	0.0639968,	0.997762,	-0.509877,	2.76193,	-0.371534,	0,	0,	0,	-0.134193,	0.666673,	0.721384,	-0.130934
1520368552153475595,	-0.556577,	2.70952,	-0.633197,	0.00153403,	0.0221887,	0.00251815,	0.0142275,	0.0119999,	0.0644641,	0.997746,	-0.510036,	2.76198,	-0.37166,	-0.0061092,	0.00196025,	-0.00484744,	-0.134191,	0.666756,	0.721314,	-0.1309
1520368552182962062,	-0.556324,	2.7082,	-0.632885,	0.00870875,	-0.0455699,	0.0107606,	0.0155001,	0.0120823,	0.064334,	0.997735,	-0.510036,	2.76198,	-0.37166,	0,	0,	0,	-0.134191,	0.666756,	0.721314,	-0.1309
1520368552209184416,	-0.55641,	2.70803,	-0.632844,	-0.00330383,	-0.00646999,	0.00157905,	0.0158466,	0.012142,	0.0646655,	0.997707,	-0.509962,	2.76191,	-0.371862,	0.00282908,	-0.00273576,	-0.00777206,	-0.134099,	0.666808,	0.721279,	-0.130926
1520368552234342652,	-0.556421,	2.70815,	-0.633039,	-0.000446335,	0.00453129,	-0.00780548,	0.0159746,	0.0121279,	0.0649542,	0.997687,	-0.509962,	2.76191,	-0.371862,	0,	0,	0,	-0.134099,	0.666808,	0.721279,	-0.130926
1520368552259139763,	-0.556339,	2.70846,	-0.632825,	0.00343454,	0.0129344,	0.00893114,	0.0156064,	0.0121283,	0.0649606,	0.997692,	-0.509907,	2.76207,	-0.371777,	0.00229383,	0.00657787,	0.00352271,	-0.13412,	0.666817,	0.721264,	-0.130938
1520368552284670749,	-0.556415,	2.70829,	-0.632795,	-0.0030595,	-0.00660815,	0.00120462,	0.016267,	0.0122342,	0.0649884,	0.997678,	-0.509907,	2.76207,	-0.371777,	0,	0,	0,	-0.13412,	0.666817,	0.721264,	-0.130938
1520368552310906268,	-0.556235,	2.70817,	-0.632891,	0.00691254,	-0.00469018,	-0.00369023,	0.0154483,	0.0120079,	0.0645006,	0.997726,	-0.510015,	2.76209,	-0.371858,	-0.00413815,	0.000833099,	-0.00311152,	-0.13419,	0.66672,	0.721344,	-0.130924
1520368552335864111,	-0.556244,	2.70808,	-0.632869,	-0.000345142,	-0.00385032,	0.000876394,	0.015481,	0.0119835,	0.064386,	0.997733,	-0.510015,	2.76209,	-0.371858,	0,	0,	0,	-0.13419,	0.66672,	0.721344,	-0.130924
1520368552359297008,	-0.556411,	2.70853,	-0.633106,	-0.00728481,	0.0197514,	-0.0102931,	0.0158322,	0.0120803,	0.0649225,	0.997692,	-0.510093,	2.76241,	-0.371569,	-0.00342615,	0.0137297,	0.0125988,	-0.13421,	0.666722,	0.721334,	-0.130945
1520368552384920425,	-0.55635,	2.70815,	-0.633002,	0.00243947,	-0.0153046,	0.00417845,	0.0161548,	0.0121332,	0.0650352,	0.997678,	-0.510093,	2.76241,	-0.371569,	0,	0,	0,	-0.13421,	0.666722,	0.721334,	-0.130945
1520368552410168710,	-0.556721,	2.70919,	-0.633106,	-0.0148379,	0.0416692,	-0.00415811,	0.0144473,	0.0120215,	0.0653642,	0.997684,	-0.510072,	2.76228,	-0.371554,	0.000853276,	-0.00520681,	0.000580903,	-0.134186,	0.666779,	0.721284,	-0.130956
1520368552436862236,	-0.556783,	2.7092,	-0.633107,	-0.00238734,	0.000374365,	-4.79557e-05,	0.0147589,	0.0121438,	0.0658642,	0.997646,	-0.510072,	2.76228,	-0.371554,	0,	0,	0,	-0.134186,	0.666779,	0.721284,	-0.130956
1520368552462702725,	-0.556845,	2.70868,	-0.632685,	-0.00247732,	-0.0206863,	0.0168911,	0.0153066,	0.0122313,	0.0657679,	0.997643,	-0.50994,	2.76223,	-0.371445,	0.00526539,	-0.00190544,	0.00437871,	-0.134121,	0.666835,	0.721242,	-0.130969
1520368552488986214,	-0.556751,	2.70819,	-0.632567,	0.00362922,	-0.0187637,	0.00454269,	0.0154471,	0.0122685,	0.0659109,	0.997631,	-0.50994,	2.76223,	-0.371445,	0,	0,	0,	-0.134121,	0.666835,	0.721242,	-0.130969
1520368552520614841,	-0.556328,	2.70764,	-0.63291,	0.0136353,	-0.01777,	-0.011066,	0.0160032,	0.0120477,	0.0644776,	0.997718,	-0.510112,	2.76221,	-0.371321,	-0.0055277,	-0.000552243,	0.00397866,	-0.134238,	0.66682,	0.721245,	-0.13091
1520368552547436608,	-0.556291,	2.70736,	-0.632632,	0.00141136,	-0.0108855,	0.0106894,	0.0199509,	0.0125602,	0.064472,	0.997641,	-0.509821,	2.76195,	-0.371417,	0.0111895,	-0.0100699,	-0.00367621,	-0.134204,	0.666701,	0.72135,	-0.130972
1520368552573317300,	-0.556505,	2.70769,	-0.632563,	-0.00853973,	0.013357,	0.0027542,	0.0172941,	0.0120874,	0.0639718,	0.997729,	-0.509821,	2.76195,	-0.371417,	0,	0,	0,	-0.134204,	0.666701,	0.72135,	-0.130972
1520368552599478959,	-0.556525,	2.70759,	-0.632381,	-0.000789076,	-0.00387958,	0.00700975,	0.0168707,	0.0120675,	0.0636127,	0.997759,	-0.509785,	2.76171,	-0.371343,	0.00139343,	-0.00927879,	0.00284088,	-0.134211,	0.666668,	0.721378,	-0.130978
1520368552624432227,	-0.556293,	2.70775,	-0.632534,	0.00966809,	0.00638392,	-0.00641157,	0.0165036,	0.0120223,	0.0641882,	0.997729,	-0.509785,	2.76171,	-0.371343,	0,	0,	0,	-0.134211,	0.666668,	0.721378,	-0.130978
1520368552649571721,	-0.556795,	2.70849,	-0.632966,	-0.0200509,	0.0298097,	-0.0172637,	0.0156173,	0.0121206,	0.065111,	0.997682,	-0.509726,	2.7616,	-0.371361,	0.0023514,	-0.00432038,	-0.000706314,	-0.134202,	0.666759,	0.721302,	-0.130941
1520368552675379492,	-0.556741,	2.70842,	-0.632823,	0.00216234,	-0.00286659,	0.00571143,	0.0173055,	0.0123196,	0.0645428,	0.997689,	-0.509726,	2.7616,	-0.371361,	0,	0,	0,	-0.134202,	0.666759,	0.721302,	-0.130941
1520368552700263431,	-0.556726,	2.70838,	-0.632639,	0.000613578,	-0.00165024,	0.00766246,	0.0162357,	0.0121356,	0.0641068,	0.997737,	-0.509736,	2.76154,	-0.371587,	-0.000422461,	-0.00263641,	-0.00944226,	-0.133818,	0.666842,	0.721358,	-0.130607
1520368552724590389,	-0.556671,	2.70859,	-0.63303,	0.00228195,	0.0087055,	-0.0162909,	0.017144,	0.0123217,	0.0655353,	0.997627,	-0.509736,	2.76154,	-0.371587,	0,	0,	0,	-0.133818,	0.666842,	0.721358,	-0.130607
1520368552749685213,	-0.556792,	2.70899,	-0.633049,	-0.00483617,	0.0158482,	-0.000737837,	0.0146703,	0.0123964,	0.0656771,	0.997656,	-0.509863,	2.76238,	-0.371374,	-0.00506864,	0.0336013,	0.00851654,	-0.134055,	0.66758,	0.720626,	-0.130628
1520368552776255506,	-0.556594,	2.70886,	-0.633028,	0.00760149,	-0.00487827,	0.000792871,	0.0153427,	0.0122956,	0.0651372,	0.997683,	-0.509863,	2.76238,	-0.371374,	0,	0,	0,	-0.134055,	0.66758,	0.720626,	-0.130628
1520368552809854728,	-0.556443,	2.7085,	-0.632956,	0.00457403,	-0.0108551,	0.00219406,	0.015855,	0.0122905,	0.0650271,	0.997682,	-0.509943,	2.76247,	-0.371399,	-0.00242621,	0.00263669,	-0.000749773,	-0.13465,	0.667771,	0.720271,	-0.131001
1520368552838033636,	-0.556214,	2.70777,	-0.632825,	0.00820696,	-0.0259294,	0.00468605,	0.0154638,	0.011977,	0.0638488,	0.997768,	-0.509943,	2.76247,	-0.371399,	0,	0,	0,	-0.13465,	0.667771,	0.720271,	-0.131001
1520368552867062013,	-0.556568,	2.70808,	-0.63286,	-0.0122043,	0.0106891,	-0.00121887,	0.0153614,	0.0119042,	0.0642031,	0.997748,	-0.509888,	2.76144,	-0.371424,	0.00188761,	-0.0353109,	-0.000862045,	-0.13411,	0.666734,	0.721404,	-0.130598
