time stamp[ns], 	x[VO], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VIVE], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VO_uncalibrated], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw 
1520788158742541856,	-0.819508,	2.33186,	-0.0914022,	3.26011,	-1.52264,	-22.8336,	-0.0368356,	-0.024535,	0.00157914,	0.999019,	-0.848849,	2.34556,	0.1141,	0,	0,	0,	-0.0518245,	0.707837,	0.704115,	-0.0224076,	-0.738171,	2.26236,	-0.173225,	0,	0,	0,	-0.0381661,	-0.0252528,	-0.0276143,	0.998571
1520788158752023485,	-0.820001,	2.33107,	-0.0909619,	3.20531,	-1.61069,	-22.7847,	-0.0373666,	-0.0241889,	0.00109291,	0.999008,	-0.849461,	2.34535,	0.114211,	-0.0680282,	-0.024097,	0.0122829,	-0.0509854,	0.707906,	0.704113,	-0.0222382,	-0.739008,	2.26202,	-0.173097,	-0.0930259,	-0.0374112,	0.0142489,	-0.0394176,	-0.024876,	-0.0280565,	0.998519
1520788158761824468,	-0.820001,	2.33107,	-0.0909619,	3.27334,	-1.58659,	-22.797,	-0.0373666,	-0.0241889,	0.00109291,	0.999008,	-0.849461,	2.34535,	0.114211,	0,	0,	0,	-0.0509854,	0.707906,	0.704113,	-0.0222382,	-0.738981,	2.26204,	-0.172993,	0.00302269,	0.00196085,	0.0115455,	-0.0391871,	-0.0248375,	-0.0280983,	0.998528
1520788158772635206,	-0.820001,	2.33107,	-0.0909619,	2.946,	-1.42793,	-20.5173,	-0.0373666,	-0.0241889,	0.00109291,	0.999008,	-0.849461,	2.34535,	0.114211,	0,	0,	0,	-0.0509854,	0.707906,	0.704113,	-0.0222382,	-0.738981,	2.26204,	-0.172993,	0,	0,	0,	-0.0391871,	-0.0248375,	-0.0280983,	0.998528
1520788158782921253,	-0.820001,	2.33107,	-0.0909619,	2.946,	-1.42793,	-20.5173,	-0.0373666,	-0.0241889,	0.00109291,	0.999008,	-0.849461,	2.34535,	0.114211,	0,	0,	0,	-0.0509854,	0.707906,	0.704113,	-0.0222382,	-0.738981,	2.26204,	-0.172993,	0,	0,	0,	-0.0391871,	-0.0248375,	-0.0280983,	0.998528
1520788158793749295,	-0.820001,	2.33107,	-0.0909619,	2.946,	-1.42793,	-20.5173,	-0.0373666,	-0.0241889,	0.00109291,	0.999008,	-0.849461,	2.34535,	0.114211,	0,	0,	0,	-0.0509854,	0.707906,	0.704113,	-0.0222382,	-0.738981,	2.26204,	-0.172993,	0,	0,	0,	-0.0391871,	-0.0248375,	-0.0280983,	0.998528
1520788158807627096,	-0.821056,	2.33225,	-0.0906611,	2.18505,	-1.00748,	-15.7594,	-0.0383772,	-0.0237386,	0.000585265,	0.998981,	-0.850592,	2.34551,	0.114738,	-0.0869672,	0.0123919,	0.0405771,	-0.0510353,	0.708021,	0.70401,	-0.0217441,	-0.739768,	2.263,	-0.172741,	-0.0605569,	0.0738792,	0.019359,	-0.039652,	-0.0241489,	-0.0289903,	0.998501
1520788158821827147,	-0.821056,	2.33225,	-0.0906611,	2.10973,	-0.947021,	-14.6714,	-0.0383772,	-0.0237386,	0.000585265,	0.998981,	-0.850592,	2.34551,	0.114738,	0,	0,	0,	-0.0510353,	0.708021,	0.70401,	-0.0217441,	-0.739778,	2.26304,	-0.172743,	-0.000707674,	0.00278724,	-8.49732e-05,	-0.0396803,	-0.0241554,	-0.0289399,	0.998501
1520788158834965713,	-0.821056,	2.33225,	-0.0906611,	2.27202,	-1.01987,	-15.8,	-0.0383772,	-0.0237386,	0.000585265,	0.998981,	-0.850592,	2.34551,	0.114738,	0,	0,	0,	-0.0510353,	0.708021,	0.70401,	-0.0217441,	-0.739778,	2.26304,	-0.172743,	0,	0,	0,	-0.0396803,	-0.0241554,	-0.0289399,	0.998501
1520788158844499072,	-0.821056,	2.33225,	-0.0906611,	3.2818,	-1.47314,	-22.8222,	-0.0383772,	-0.0237386,	0.000585265,	0.998981,	-0.850592,	2.34551,	0.114738,	0,	0,	0,	-0.0510353,	0.708021,	0.70401,	-0.0217441,	-0.739778,	2.26304,	-0.172743,	0,	0,	0,	-0.0396803,	-0.0241554,	-0.0289399,	0.998501
