time stamp[ns], 	x[VO], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VIVE], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VO_uncalibrated], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw 
1520788760607615178,	-0.842197,	2.34823,	-0.0751145,	0.959915,	-1.55311,	-15.7244,	-0.0425934,	0.00297326,	-0.0239589,	0.998801,	-0.854675,	2.36842,	0.129303,	0,	0,	0,	-0.0129399,	0.710832,	0.70292,	-0.0213009,	-0.759858,	2.27946,	-0.158283,	0,	0,	0,	-0.0432112,	0.00209211,	-0.0525421,	0.997681
1520788760617756609,	-0.842197,	2.34823,	-0.0751145,	1.24789,	-2.01904,	-20.4417,	-0.0425934,	0.00297326,	-0.0239589,	0.998801,	-0.854675,	2.36842,	0.129303,	0,	0,	0,	-0.0129399,	0.710832,	0.70292,	-0.0213009,	-0.759858,	2.27946,	-0.158283,	0,	0,	0,	-0.0432112,	0.00209211,	-0.0525421,	0.997681
1520788760630533319,	-0.842377,	2.34742,	-0.0752268,	1.0249,	-1.75015,	-17.0441,	-0.0422383,	0.00316723,	-0.0244008,	0.998805,	-0.855467,	2.36767,	0.129257,	-0.065993,	-0.0626037,	-0.00379833,	-0.0129899,	0.710307,	0.703468,	-0.0206881,	-0.75984,	2.27966,	-0.158378,	0.00145277,	0.0169546,	-0.00788675,	-0.0431184,	0.00198226,	-0.0527143,	0.997676
1520788760642528246,	-0.842377,	2.34742,	-0.0752268,	1.09089,	-1.68754,	-17.0403,	-0.0422383,	0.00316723,	-0.0244008,	0.998805,	-0.855467,	2.36767,	0.129257,	0,	0,	0,	-0.0129899,	0.710307,	0.703468,	-0.0206881,	-0.759979,	2.27933,	-0.158349,	-0.0115688,	-0.0276384,	0.00233693,	-0.0429979,	0.00196812,	-0.0527001,	0.997682
1520788760655199855,	-0.842377,	2.34742,	-0.0752268,	1.09089,	-1.68754,	-17.0403,	-0.0422383,	0.00316723,	-0.0244008,	0.998805,	-0.855467,	2.36767,	0.129257,	0,	0,	0,	-0.0129899,	0.710307,	0.703468,	-0.0206881,	-0.759979,	2.27933,	-0.158349,	0,	0,	0,	-0.0429979,	0.00196812,	-0.0527001,	0.997682
1520788760670323856,	-0.842377,	2.34742,	-0.0752268,	0.872715,	-1.35003,	-13.6323,	-0.0422383,	0.00316723,	-0.0244008,	0.998805,	-0.855467,	2.36767,	0.129257,	0,	0,	0,	-0.0129899,	0.710307,	0.703468,	-0.0206881,	-0.759979,	2.27933,	-0.158349,	0,	0,	0,	-0.0429979,	0.00196812,	-0.0527001,	0.997682
1520788760678522658,	-0.842843,	2.34752,	-0.0755766,	1.57804,	-2.51856,	-25.6042,	-0.0430366,	0.00263217,	-0.0244554,	0.998771,	-0.856236,	2.3673,	0.129041,	-0.0960915,	-0.0459174,	-0.0269993,	-0.0135425,	0.710289,	0.703486,	-0.0203293,	-0.760577,	2.2789,	-0.15842,	-0.0748223,	-0.0536775,	-0.00887458,	-0.042858,	0.00157683,	-0.0526696,	0.997691
1520788760689122245,	-0.842843,	2.34752,	-0.0755766,	1.33931,	-1.97811,	-20.4618,	-0.0430366,	0.00263217,	-0.0244554,	0.998771,	-0.856236,	2.3673,	0.129041,	0,	0,	0,	-0.0135425,	0.710289,	0.703486,	-0.0203293,	-0.760597,	2.27896,	-0.158449,	-0.00191602,	0.00575781,	-0.00283986,	-0.0430937,	0.00149737,	-0.0526925,	0.997679
1520788760699030268,	-0.842843,	2.34752,	-0.0755766,	1.48812,	-2.1979,	-22.7353,	-0.0430366,	0.00263217,	-0.0244554,	0.998771,	-0.856236,	2.3673,	0.129041,	0,	0,	0,	-0.0135425,	0.710289,	0.703486,	-0.0203293,	-0.760597,	2.27896,	-0.158449,	0,	0,	0,	-0.0430937,	0.00149737,	-0.0526925,	0.997679
1520788760709079585,	-0.842843,	2.34752,	-0.0755766,	1.33931,	-1.97811,	-20.4618,	-0.0430366,	0.00263217,	-0.0244554,	0.998771,	-0.856236,	2.3673,	0.129041,	0,	0,	0,	-0.0135425,	0.710289,	0.703486,	-0.0203293,	-0.760597,	2.27896,	-0.158449,	0,	0,	0,	-0.0430937,	0.00149737,	-0.0526925,	0.997679
1520788760718263965,	-0.842843,	2.34752,	-0.0755766,	1.48812,	-2.1979,	-22.7353,	-0.0430366,	0.00263217,	-0.0244554,	0.998771,	-0.856236,	2.3673,	0.129041,	0,	0,	0,	-0.0135425,	0.710289,	0.703486,	-0.0203293,	-0.760597,	2.27896,	-0.158449,	0,	0,	0,	-0.0430937,	0.00149737,	-0.0526925,	0.997679
1520788760728270105,	-0.843545,	2.34683,	-0.0756452,	1.26909,	-2.04742,	-20.4686,	-0.0421614,	0.00211481,	-0.024626,	0.998805,	-0.856823,	2.36658,	0.128686,	-0.0586763,	-0.0721185,	-0.0355259,	-0.0136797,	0.709866,	0.703906,	-0.0204787,	-0.760887,	2.2794,	-0.158835,	-0.0289955,	0.0447873,	-0.0385694,	-0.0430964,	0.00103636,	-0.0531306,	0.997657
1520788760738878783,	-0.843545,	2.34683,	-0.0756452,	1.32777,	-1.9753,	-20.4331,	-0.0421614,	0.00211481,	-0.024626,	0.998805,	-0.856823,	2.36658,	0.128686,	0,	0,	0,	-0.0136797,	0.709866,	0.703906,	-0.0204787,	-0.76104,	2.27898,	-0.158865,	-0.0153277,	-0.0426224,	-0.00305125,	-0.0428545,	0.00120032,	-0.0529755,	0.997675
1520788760748884776,	-0.843545,	2.34683,	-0.0756452,	1.32777,	-1.9753,	-20.4331,	-0.0421614,	0.00211481,	-0.024626,	0.998805,	-0.856823,	2.36658,	0.128686,	0,	0,	0,	-0.0136797,	0.709866,	0.703906,	-0.0204787,	-0.76104,	2.27898,	-0.158865,	0,	0,	0,	-0.0428545,	0.00120032,	-0.0529755,	0.997675
1520788760758702905,	-0.843545,	2.34683,	-0.0756452,	1.4753,	-2.19478,	-22.7034,	-0.0421614,	0.00211481,	-0.024626,	0.998805,	-0.856823,	2.36658,	0.128686,	0,	0,	0,	-0.0136797,	0.709866,	0.703906,	-0.0204787,	-0.76104,	2.27898,	-0.158865,	0,	0,	0,	-0.0428545,	0.00120032,	-0.0529755,	0.997675
1520788760767905531,	-0.843545,	2.34683,	-0.0756452,	1.4753,	-2.19478,	-22.7034,	-0.0421614,	0.00211481,	-0.024626,	0.998805,	-0.856823,	2.36658,	0.128686,	0,	0,	0,	-0.0136797,	0.709866,	0.703906,	-0.0204787,	-0.76104,	2.27898,	-0.158865,	0,	0,	0,	-0.0428545,	0.00120032,	-0.0529755,	0.997675
1520788760776916853,	-0.843998,	2.34746,	-0.0761976,	1.42501,	-2.12475,	-22.7648,	-0.0410553,	0.00218257,	-0.0243572,	0.998858,	-0.857208,	2.36585,	0.128041,	-0.0427642,	-0.0807583,	-0.0716326,	-0.0137537,	0.709345,	0.704419,	-0.0208449,	-0.76147,	2.27847,	-0.159135,	-0.0478419,	-0.0562145,	-0.0299646,	-0.0421578,	0.000872262,	-0.0526005,	0.997725
1520788760786673406,	-0.843998,	2.34746,	-0.0761976,	1.46777,	-2.04399,	-22.6932,	-0.0410553,	0.00218257,	-0.0243572,	0.998858,	-0.857208,	2.36585,	0.128041,	0,	0,	0,	-0.0137537,	0.709345,	0.704419,	-0.0208449,	-0.76147,	2.27847,	-0.159135,	0,	0,	0,	-0.0421578,	0.000872262,	-0.0526005,	0.997725
1520788760795173891,	-0.843998,	2.34746,	-0.0761976,	1.65124,	-2.29949,	-25.5298,	-0.0410553,	0.00218257,	-0.0243572,	0.998858,	-0.857208,	2.36585,	0.128041,	0,	0,	0,	-0.0137537,	0.709345,	0.704419,	-0.0208449,	-0.761556,	2.27879,	-0.15921,	-0.010741,	0.0401962,	-0.00943242,	-0.0418637,	0.000988457,	-0.0526148,	0.997737
1520788760807183234,	-0.843998,	2.34746,	-0.0761976,	1.10083,	-1.533,	-17.0199,	-0.0410553,	0.00218257,	-0.0243572,	0.998858,	-0.857208,	2.36585,	0.128041,	0,	0,	0,	-0.0137537,	0.709345,	0.704419,	-0.0208449,	-0.761556,	2.27879,	-0.15921,	0,	0,	0,	-0.0418637,	0.000988457,	-0.0526148,	0.997737
1520788760819025622,	-0.843998,	2.34746,	-0.0761976,	1.2009,	-1.67236,	-18.5672,	-0.0410553,	0.00218257,	-0.0243572,	0.998858,	-0.857208,	2.36585,	0.128041,	0,	0,	0,	-0.0137537,	0.709345,	0.704419,	-0.0208449,	-0.761556,	2.27879,	-0.15921,	0,	0,	0,	-0.0418637,	0.000988457,	-0.0526148,	0.997737
1520788760831044648,	-0.844522,	2.34672,	-0.0768341,	1.05712,	-1.59389,	-17.0729,	-0.0411048,	0.00283752,	-0.0236845,	0.99887,	-0.857406,	2.36527,	0.127304,	-0.0165247,	-0.0483649,	-0.0614142,	-0.0132493,	0.709092,	0.704661,	-0.0216032,	-0.76205,	2.27901,	-0.159754,	-0.0411455,	0.0177874,	-0.0453313,	-0.0411281,	0.00141813,	-0.0518898,	0.997805
1520788760846053462,	-0.844522,	2.34672,	-0.0768341,	0.858915,	-1.23642,	-13.6092,	-0.0411048,	0.00283752,	-0.0236845,	0.99887,	-0.857406,	2.36527,	0.127304,	0,	0,	0,	-0.0132493,	0.709092,	0.704661,	-0.0216032,	-0.762142,	2.27879,	-0.159736,	-0.00613691,	-0.0144839,	0.0011808,	-0.0413344,	0.00145029,	-0.0519236,	0.997794
1520788760859380368,	-0.844522,	2.34672,	-0.0768341,	0.991056,	-1.42663,	-15.7029,	-0.0411048,	0.00283752,	-0.0236845,	0.99887,	-0.857406,	2.36527,	0.127304,	0,	0,	0,	-0.0132493,	0.709092,	0.704661,	-0.0216032,	-0.762142,	2.27879,	-0.159736,	0,	0,	0,	-0.0413344,	0.00145029,	-0.0519236,	0.997794
1520788760873173688,	-0.844985,	2.34636,	-0.0777965,	0.955493,	-1.45467,	-15.777,	-0.0410119,	0.00363346,	-0.0238146,	0.998868,	-0.85748,	2.36543,	0.126808,	-0.00572132,	0.0123065,	-0.0381512,	-0.0119177,	0.709321,	0.704429,	-0.0223827,	-0.762709,	2.2782,	-0.160014,	-0.0435658,	-0.0454838,	-0.0213672,	-0.0410372,	0.00126544,	-0.0518851,	0.997809
