time stamp[ns], 	x[VO], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VIVE], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VO_uncalibrated], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw 
1520788372985397767,	-0.904379,	2.2222,	-0.0554486,	1.6092,	-1.95956,	-20.3904,	-0.0497556,	-0.00620117,	-0.0455698,	0.997702,	-0.920471,	2.2418,	0.148455,	0,	0,	0,	-0.00436447,	0.717563,	0.69648,	0.00103733,	-0.824487,	2.16298,	-0.13514,	0.00145358,	-0.000587383,	0.0117126,	-0.0505082,	-0.00722361,	-0.072566,	0.996058
1520788372995633698,	-0.904379,	2.2222,	-0.0554486,	1.6092,	-1.95956,	-20.3904,	-0.0497556,	-0.00620117,	-0.0455698,	0.997702,	-0.920471,	2.2418,	0.148455,	0,	0,	0,	-0.00436447,	0.717563,	0.69648,	0.00103733,	-0.824487,	2.16298,	-0.13514,	0,	0,	0,	-0.0505082,	-0.00722361,	-0.072566,	0.996058
1520788373005779086,	-0.904379,	2.2222,	-0.0554486,	1.6092,	-1.95956,	-20.3904,	-0.0497556,	-0.00620117,	-0.0455698,	0.997702,	-0.920471,	2.2418,	0.148455,	0,	0,	0,	-0.00436447,	0.717563,	0.69648,	0.00103733,	-0.824487,	2.16298,	-0.13514,	0,	0,	0,	-0.0505082,	-0.00722361,	-0.072566,	0.996058
1520788373016052862,	-0.904379,	2.2222,	-0.0554486,	1.6092,	-1.95956,	-20.3904,	-0.0497556,	-0.00620117,	-0.0455698,	0.997702,	-0.920471,	2.2418,	0.148455,	0,	0,	0,	-0.00436447,	0.717563,	0.69648,	0.00103733,	-0.824487,	2.16298,	-0.13514,	0,	0,	0,	-0.0505082,	-0.00722361,	-0.072566,	0.996058
1520788373026368953,	-0.904355,	2.22253,	-0.0552523,	1.61163,	-1.9269,	-20.3707,	-0.0504638,	-0.0065116,	-0.0448647,	0.997696,	-0.920494,	2.24286,	0.148332,	-0.00225794,	0.10635,	-0.0123495,	-0.00571632,	0.717371,	0.696668,	7.11583e-05,	-0.824164,	2.16319,	-0.135203,	0.0322207,	0.0215881,	-0.00629456,	-0.0516329,	-0.0076843,	-0.0722823,	0.996017
1520788373037304861,	-0.904351,	2.22254,	-0.0552599,	1.61426,	-2.03211,	-20.3592,	-0.0504968,	-0.00650949,	-0.044857,	0.997695,	-0.920494,	2.24286,	0.148332,	0,	0,	0,	-0.00571632,	0.717371,	0.696668,	7.11583e-05,	-0.824156,	2.16327,	-0.13532,	0.000879488,	0.0076613,	-0.0117381,	-0.0510846,	-0.00695249,	-0.0719185,	0.996077
1520788373049024724,	-0.904351,	2.22254,	-0.0552599,	1.46751,	-1.84737,	-18.5083,	-0.0504968,	-0.00650949,	-0.044857,	0.997695,	-0.920494,	2.24286,	0.148332,	0,	0,	0,	-0.00571632,	0.717371,	0.696668,	7.11583e-05,	-0.824156,	2.16327,	-0.13532,	0,	0,	0,	-0.0510846,	-0.00695249,	-0.0719185,	0.996077
1520788373059240874,	-0.904351,	2.22254,	-0.0552599,	1.61426,	-2.03211,	-20.3592,	-0.0504968,	-0.00650949,	-0.044857,	0.997695,	-0.920494,	2.24286,	0.148332,	0,	0,	0,	-0.00571632,	0.717371,	0.696668,	7.11583e-05,	-0.824156,	2.16327,	-0.13532,	0,	0,	0,	-0.0510846,	-0.00695249,	-0.0719185,	0.996077
1520788373066547490,	-0.904351,	2.22254,	-0.0552599,	2.30609,	-2.90301,	-29.0845,	-0.0504968,	-0.00650949,	-0.044857,	0.997695,	-0.920494,	2.24286,	0.148332,	0,	0,	0,	-0.00571632,	0.717371,	0.696668,	7.11583e-05,	-0.824156,	2.16327,	-0.13532,	0,	0,	0,	-0.0510846,	-0.00695249,	-0.0719185,	0.996077
1520788373074190191,	-0.904351,	2.22254,	-0.0552599,	2.30609,	-2.90301,	-29.0845,	-0.0504968,	-0.00650949,	-0.044857,	0.997695,	-0.920494,	2.24286,	0.148332,	0,	0,	0,	-0.00571632,	0.717371,	0.696668,	7.11583e-05,	-0.824156,	2.16327,	-0.13532,	0,	0,	0,	-0.0510846,	-0.00695249,	-0.0719185,	0.996077
1520788373083503738,	-0.903801,	2.2237,	-0.055663,	1.85475,	-2.12915,	-22.6661,	-0.0507936,	-0.00702172,	-0.0431209,	0.997753,	-0.920627,	2.24341,	0.148309,	-0.0148103,	0.0610085,	-0.00251213,	-0.00767629,	0.716869,	0.697165,	-0.000391978,	-0.823918,	2.16435,	-0.135128,	0.0263773,	0.120339,	0.0213467,	-0.0518657,	-0.00747193,	-0.0704991,	0.996135
1520788373093674752,	-0.903801,	2.2237,	-0.055663,	1.6826,	-1.97114,	-20.3972,	-0.0507936,	-0.00702172,	-0.0431209,	0.997753,	-0.920627,	2.24341,	0.148309,	0,	0,	0,	-0.00767629,	0.716869,	0.697165,	-0.000391978,	-0.823918,	2.16435,	-0.135128,	0,	0,	0,	-0.0518657,	-0.00747193,	-0.0704991,	0.996135
1520788373103019047,	-0.903801,	2.2237,	-0.055663,	1.86956,	-2.19016,	-22.6636,	-0.0507936,	-0.00702172,	-0.0431209,	0.997753,	-0.920627,	2.24341,	0.148309,	0,	0,	0,	-0.00767629,	0.716869,	0.697165,	-0.000391978,	-0.823918,	2.16435,	-0.135128,	0,	0,	0,	-0.0518657,	-0.00747193,	-0.0704991,	0.996135
1520788373112479691,	-0.903801,	2.2237,	-0.055663,	1.86956,	-2.19016,	-22.6636,	-0.0507936,	-0.00702172,	-0.0431209,	0.997753,	-0.920627,	2.24341,	0.148309,	0,	0,	0,	-0.00767629,	0.716869,	0.697165,	-0.000391978,	-0.823918,	2.16435,	-0.135128,	0,	0,	0,	-0.0518657,	-0.00747193,	-0.0704991,	0.996135
1520788373123451582,	-0.903388,	2.22447,	-0.0556594,	1.72394,	-1.89386,	-20.3968,	-0.0497939,	-0.00768687,	-0.0413293,	0.997874,	-0.920001,	2.24463,	0.147978,	0.0625884,	0.122255,	-0.0330832,	-0.00889776,	0.716705,	0.697318,	-0.00142817,	-0.823513,	2.16497,	-0.135407,	0.0405271,	0.0611194,	-0.0279275,	-0.0505782,	-0.00855607,	-0.0688886,	0.996305
1520788373134108701,	-0.903347,	2.22439,	-0.0556458,	1.66546,	-2.02377,	-20.3624,	-0.0499774,	-0.00777282,	-0.0411372,	0.997873,	-0.920001,	2.24463,	0.147978,	0,	0,	0,	-0.00889776,	0.716705,	0.697318,	-0.00142817,	-0.823395,	2.16514,	-0.135415,	0.0118007,	0.0172786,	-0.000740388,	-0.0505371,	-0.00860633,	-0.068489,	0.996334
1520788373144686316,	-0.903347,	2.22439,	-0.0556458,	1.66546,	-2.02377,	-20.3624,	-0.0499774,	-0.00777282,	-0.0411372,	0.997873,	-0.920001,	2.24463,	0.147978,	0,	0,	0,	-0.00889776,	0.716705,	0.697318,	-0.00142817,	-0.823395,	2.16514,	-0.135415,	0,	0,	0,	-0.0505371,	-0.00860633,	-0.068489,	0.996334
1520788373154631189,	-0.903347,	2.22439,	-0.0556458,	1.85051,	-2.24864,	-22.6249,	-0.0499774,	-0.00777282,	-0.0411372,	0.997873,	-0.920001,	2.24463,	0.147978,	0,	0,	0,	-0.00889776,	0.716705,	0.697318,	-0.00142817,	-0.823395,	2.16514,	-0.135415,	0,	0,	0,	-0.0505371,	-0.00860633,	-0.068489,	0.996334
1520788373164419367,	-0.903347,	2.22439,	-0.0556458,	1.85051,	-2.24864,	-22.6249,	-0.0499774,	-0.00777282,	-0.0411372,	0.997873,	-0.920001,	2.24463,	0.147978,	0,	0,	0,	-0.00889776,	0.716705,	0.697318,	-0.00142817,	-0.823395,	2.16514,	-0.135415,	0,	0,	0,	-0.0505371,	-0.00860633,	-0.068489,	0.996334
1520788373174698833,	-0.902355,	2.225,	-0.0560749,	1.76459,	-1.96272,	-20.4053,	-0.0500756,	-0.00777018,	-0.0406227,	0.997889,	-0.918499,	2.24634,	0.147563,	0.150204,	0.170572,	-0.0415587,	-0.00904236,	0.717404,	0.696595,	-0.00239116,	-0.822343,	2.16556,	-0.135497,	0.105152,	0.0418389,	-0.00821981,	-0.0505624,	-0.00880494,	-0.0677305,	0.996383
1520788373184967242,	-0.90222,	2.22538,	-0.0560848,	1.62791,	-2.09608,	-20.3647,	-0.0504534,	-0.00772108,	-0.0407355,	0.997865,	-0.918499,	2.24634,	0.147563,	0,	0,	0,	-0.00904236,	0.717404,	0.696595,	-0.00239116,	-0.822354,	2.1656,	-0.135762,	-0.00106116,	0.00396362,	-0.0264958,	-0.0507564,	-0.00870358,	-0.0677668,	0.996371
1520788373195341441,	-0.90222,	2.22538,	-0.0560848,	1.62791,	-2.09608,	-20.3647,	-0.0504534,	-0.00772108,	-0.0407355,	0.997865,	-0.918499,	2.24634,	0.147563,	0,	0,	0,	-0.00904236,	0.717404,	0.696595,	-0.00239116,	-0.822354,	2.1656,	-0.135762,	0,	0,	0,	-0.0507564,	-0.00870358,	-0.0677668,	0.996371
1520788373204567382,	-0.90222,	2.22538,	-0.0560848,	1.80879,	-2.32898,	-22.6275,	-0.0504534,	-0.00772108,	-0.0407355,	0.997865,	-0.918499,	2.24634,	0.147563,	0,	0,	0,	-0.00904236,	0.717404,	0.696595,	-0.00239116,	-0.822354,	2.1656,	-0.135762,	0,	0,	0,	-0.0507564,	-0.00870358,	-0.0677668,	0.996371
1520788373215660799,	-0.90222,	2.22538,	-0.0560848,	1.47992,	-1.90553,	-18.5134,	-0.0504534,	-0.00772108,	-0.0407355,	0.997865,	-0.918499,	2.24634,	0.147563,	0,	0,	0,	-0.00904236,	0.717404,	0.696595,	-0.00239116,	-0.822354,	2.1656,	-0.135762,	0,	0,	0,	-0.0507564,	-0.00870358,	-0.0677668,	0.996371
1520788373226719045,	-0.900843,	2.22768,	-0.0566038,	1.6051,	-1.69588,	-18.5606,	-0.0520679,	-0.00614246,	-0.039807,	0.997831,	-0.915481,	2.24763,	0.14719,	0.27438,	0.117815,	-0.0338363,	-0.00714983,	0.71706,	0.696967,	-0.00333628,	-0.820942,	2.16778,	-0.13635,	0.128364,	0.198639,	-0.0535018,	-0.0531243,	-0.00720229,	-0.0674295,	0.996283
1520788373237734897,	-0.900825,	2.22764,	-0.0566024,	1.33235,	-1.81778,	-18.5266,	-0.0520092,	-0.00613391,	-0.0398206,	0.997834,	-0.915481,	2.24763,	0.14719,	0,	0,	0,	-0.00714983,	0.71706,	0.696967,	-0.00333628,	-0.820855,	2.16796,	-0.136405,	0.00789309,	0.0166162,	-0.00498276,	-0.0528909,	-0.00708054,	-0.0671728,	0.996313
1520788373247703527,	-0.900825,	2.22764,	-0.0566024,	1.62843,	-2.22174,	-22.6437,	-0.0520092,	-0.00613391,	-0.0398206,	0.997834,	-0.915481,	2.24763,	0.14719,	0,	0,	0,	-0.00714983,	0.71706,	0.696967,	-0.00333628,	-0.820855,	2.16796,	-0.136405,	0,	0,	0,	-0.0528909,	-0.00708054,	-0.0671728,	0.996313
1520788373258402974,	-0.900825,	2.22764,	-0.0566024,	1.46559,	-1.99956,	-20.3793,	-0.0520092,	-0.00613391,	-0.0398206,	0.997834,	-0.915481,	2.24763,	0.14719,	0,	0,	0,	-0.00714983,	0.71706,	0.696967,	-0.00333628,	-0.820855,	2.16796,	-0.136405,	0,	0,	0,	-0.0528909,	-0.00708054,	-0.0671728,	0.996313
1520788373269307406,	-0.900825,	2.22764,	-0.0566024,	1.46559,	-1.99956,	-20.3793,	-0.0520092,	-0.00613391,	-0.0398206,	0.997834,	-0.915481,	2.24763,	0.14719,	0,	0,	0,	-0.00714983,	0.71706,	0.696967,	-0.00333628,	-0.820855,	2.16796,	-0.136405,	0,	0,	0,	-0.0528909,	-0.00708054,	-0.0671728,	0.996313
1520788373279709640,	-0.898571,	2.22915,	-0.0569662,	1.69094,	-1.84793,	-20.4157,	-0.0521837,	-0.0037404,	-0.0393725,	0.997854,	-0.912206,	2.25026,	0.146384,	0.327442,	0.262509,	-0.080609,	-0.00584446,	0.718277,	0.6957,	-0.00668683,	-0.818963,	2.1689,	-0.136642,	0.189246,	0.0939235,	-0.0237085,	-0.0526358,	-0.00540774,	-0.0671933,	0.996336
1520788373289486097,	-0.898571,	2.22915,	-0.0569662,	1.51499,	-2.34494,	-22.5945,	-0.0521837,	-0.0037404,	-0.0393725,	0.997854,	-0.912206,	2.25026,	0.146384,	0,	0,	0,	-0.00584446,	0.718277,	0.6957,	-0.00668683,	-0.818784,	2.16909,	-0.136716,	0.0198643,	0.0213251,	-0.00824736,	-0.0527024,	-0.00507222,	-0.0669487,	0.996351
1520788373297698548,	-0.898571,	2.22915,	-0.0569662,	1.70437,	-2.63805,	-25.4188,	-0.0521837,	-0.0037404,	-0.0393725,	0.997854,	-0.912206,	2.25026,	0.146384,	0,	0,	0,	-0.00584446,	0.718277,	0.6957,	-0.00668683,	-0.818784,	2.16909,	-0.136716,	0,	0,	0,	-0.0527024,	-0.00507222,	-0.0669487,	0.996351
1520788373307072797,	-0.898571,	2.22915,	-0.0569662,	1.51499,	-2.34494,	-22.5945,	-0.0521837,	-0.0037404,	-0.0393725,	0.997854,	-0.912206,	2.25026,	0.146384,	0,	0,	0,	-0.00584446,	0.718277,	0.6957,	-0.00668683,	-0.818784,	2.16909,	-0.136716,	0,	0,	0,	-0.0527024,	-0.00507222,	-0.0669487,	0.996351
