time stamp[ns], 	x[VO], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VIVE], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VO_uncalibrated], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw 
1520788162098659142,	-0.877526,	2.01621,	-0.0907808,	0.177435,	-0.116527,	-2.01247,	-0.0409906,	0.0014237,	-0.00967744,	0.999112,	-0.900323,	2.01473,	0.124941,	-0.0356193,	-0.130276,	0.00361459,	-0.0235525,	0.701868,	0.711458,	-0.025586,	-0.80097,	1.97315,	-0.164202,	-0.0178846,	-0.0938348,	0.00625598,	-0.0403979,	0.00345205,	-0.0359668,	0.99853
1520788162225091268,	-0.880569,	2.00504,	-0.0903626,	0.156775,	-0.0769291,	-1.70876,	-0.0410225,	0.000141246,	-0.0108196,	0.9991,	-0.900002,	2.00371,	0.124067,	0.00254589,	-0.0874662,	-0.00693248,	-0.0217131,	0.699501,	0.713894,	-0.0241231,	-0.803525,	1.96435,	-0.162513,	-0.0202743,	-0.0698775,	0.0134065,	-0.0405107,	0.000774071,	-0.0386096,	0.998433
1520788162339552907,	-0.88015,	1.99416,	-0.09231,	0.174136,	-0.0837803,	-1.89805,	-0.0381341,	0.000690297,	-0.0132078,	0.999185,	-0.898807,	1.99408,	0.122922,	0.01048,	-0.0845107,	-0.010047,	-0.0210739,	0.69969,	0.713703,	-0.024842,	-0.806805,	1.9538,	-0.161713,	-0.0287692,	-0.0925044,	0.00701491,	-0.0405521,	-0.000536666,	-0.0398161,	0.998384
1520788162450206191,	-0.8797,	1.98249,	-0.0935945,	0.173699,	-0.105355,	-1.96833,	-0.0398819,	0.00282362,	-0.0114655,	0.999135,	-0.896922,	1.97568,	0.122054,	0.0171346,	-0.167273,	-0.00789379,	-0.0209053,	0.698896,	0.714543,	-0.0231466,	-0.806677,	1.94333,	-0.163212,	0.00116298,	-0.0951938,	-0.013629,	-0.0372748,	-0.000144334,	-0.0422362,	0.998412
1520788162563355106,	-0.876804,	1.96842,	-0.0939356,	0.178043,	-0.0642478,	-1.91141,	-0.0369643,	0.000769792,	-0.015193,	0.999201,	-0.89581,	1.96174,	0.120841,	0.00984811,	-0.123363,	-0.0107331,	-0.0211648,	0.698936,	0.714504,	-0.0229073,	-0.806497,	1.9319,	-0.163939,	0.00158949,	-0.101115,	-0.00643284,	-0.0369021,	0.00172665,	-0.04158,	0.998452
1520788162672350530,	-0.875398,	1.95442,	-0.0953834,	0.187264,	-0.0671154,	-1.98371,	-0.0366389,	0.000251887,	-0.0156999,	0.999205,	-0.893139,	1.94829,	0.12027,	0.0244969,	-0.12343,	-0.00524033,	-0.0197562,	0.700382,	0.713069,	-0.024649,	-0.80405,	1.91843,	-0.163852,	0.0224539,	-0.123583,	0.000797521,	-0.0358094,	-0.000175854,	-0.0441974,	0.998381
1520788162770241586,	-0.874441,	1.93857,	-0.0961495,	0.192768,	-0.100108,	-2.23112,	-0.0400201,	0.00259145,	-0.0135067,	0.999104,	-0.890881,	1.93452,	0.120854,	0.0232833,	-0.14191,	0.00602814,	-0.0187456,	0.702948,	0.710515,	-0.0260989,	-0.803029,	1.90488,	-0.164632,	0.0105188,	-0.139692,	-0.00804131,	-0.0357171,	-0.000733841,	-0.0446801,	0.998362
1520788162897907418,	-0.872863,	1.92208,	-0.0953578,	0.141877,	-0.0979361,	-1.70246,	-0.0425009,	0.00386298,	-0.0128757,	0.999006,	-0.89241,	1.90815,	0.122796,	-0.0120376,	-0.207659,	0.015288,	-0.0225906,	0.702978,	0.71034,	-0.0269713,	-0.802487,	1.88966,	-0.164913,	0.00427063,	-0.11985,	-0.00221333,	-0.039134,	0.00171925,	-0.0424097,	0.998332
1520788163023940710,	-0.872986,	1.89904,	-0.0937022,	0.154155,	-0.0723125,	-1.71824,	-0.0417483,	0.00177751,	-0.0101668,	0.999075,	-0.89389,	1.88943,	0.123612,	-0.0117519,	-0.148576,	0.00647369,	-0.0244141,	0.701069,	0.712274,	-0.0239268,	-0.801352,	1.87374,	-0.163539,	0.00901047,	-0.12634,	0.0109051,	-0.0418159,	0.00305189,	-0.0417577,	0.998248
1520788163141571846,	-0.87192,	1.87896,	-0.0935052,	0.187782,	-0.0894589,	-1.8557,	-0.0399984,	-0.00197261,	-0.0127014,	0.999117,	-0.894428,	1.87308,	0.124422,	-0.00459751,	-0.139739,	0.00693007,	-0.0248772,	0.701089,	0.712276,	-0.0227811,	-0.802052,	1.85161,	-0.1611,	-0.00598838,	-0.189173,	0.0208517,	-0.0410121,	0.00103527,	-0.0390225,	0.998396
