time stamp[ns], 	x[VO], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VIVE], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VO_uncalibrated], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw 
1520788374366689182,	-0.875504,	2.23634,	-0.0768754,	0.135327,	-0.22828,	-1.8779,	-0.0624293,	0.00578905,	-0.0110244,	0.997972,	-0.890438,	2.24992,	0.13678,	0.0031706,	-0.108102,	0.012849,	-0.0184594,	0.711531,	0.70196,	-0.0252247,	-0.796811,	2.18114,	-0.157152,	0.00581988,	-0.0118501,	-0.0331116,	-0.064686,	0.0113128,	-0.039493,	0.99706
1520788374483943797,	-0.874424,	2.22677,	-0.0754975,	0.136872,	-0.19788,	-1.81433,	-0.0530128,	0.00401672,	-0.0143854,	0.998482,	-0.886949,	2.23652,	0.143287,	0.0298177,	-0.1145,	0.0556161,	-0.0157067,	0.710848,	0.702688,	-0.0260284,	-0.795743,	2.17481,	-0.156827,	0.00912211,	-0.0540821,	0.00277692,	-0.0650605,	0.00558924,	-0.0412642,	0.997012
1520788374606759127,	-0.87198,	2.2159,	-0.0699491,	0.122695,	-0.169052,	-1.74784,	-0.0537739,	0.00564946,	-0.0160849,	0.998408,	-0.885787,	2.23182,	0.153895,	0.00952243,	-0.0385134,	0.0869566,	-0.0110013,	0.712617,	0.701063,	-0.0238042,	-0.794946,	2.16568,	-0.155259,	0.00653738,	-0.0748502,	0.0128506,	-0.0558681,	0.00372549,	-0.044012,	0.997461
1520788374724873042,	-0.872031,	2.21101,	-0.0569178,	0.116578,	-0.176385,	-1.78655,	-0.0544777,	0.00729504,	-0.0201991,	0.998284,	-0.890391,	2.23238,	0.179803,	-0.0390107,	0.00466613,	0.219557,	-0.0110708,	0.717127,	0.696456,	-0.0235524,	-0.792839,	2.15518,	-0.149482,	0.0178571,	-0.088997,	0.0489609,	-0.0567993,	0.00536847,	-0.0457588,	0.997322
1520788374855336595,	-0.876189,	2.20996,	-0.035978,	0.109246,	-0.172457,	-1.65986,	-0.0575081,	0.0065643,	-0.0200241,	0.998123,	-0.892578,	2.22656,	0.198332,	-0.0168261,	-0.0447568,	0.142526,	-0.007782,	0.711635,	0.70216,	-0.0220461,	-0.79608,	2.14996,	-0.121478,	-0.0249331,	-0.0401796,	0.215416,	-0.0619227,	0.0067213,	-0.0498117,	0.996815
1520788374975954530,	-0.880537,	2.20822,	-0.0123357,	0.100345,	-0.152776,	-1.75556,	-0.0500965,	0.00942352,	-0.0222046,	0.998453,	-0.89472,	2.22004,	0.224296,	-0.0178489,	-0.0543105,	0.216372,	-0.00253309,	0.705807,	0.707928,	-0.025841,	-0.797107,	2.14977,	-0.116377,	-0.00856176,	-0.00154141,	0.0425115,	-0.0631095,	0.00661219,	-0.049742,	0.996744
1520788375090790843,	-0.884559,	2.20423,	0.00700981,	0.0891289,	-0.138699,	-1.90602,	-0.045265,	0.0143202,	-0.0226031,	0.998617,	-0.898449,	2.22134,	0.243676,	-0.0327148,	0.011409,	0.169995,	-0.00314501,	0.706304,	0.707354,	-0.0278361,	-0.801407,	2.14835,	-0.0934872,	-0.0377123,	-0.0124602,	0.200785,	-0.0552784,	0.00946976,	-0.0520348,	0.997069
1520788375203790056,	-0.889531,	2.20793,	0.0299673,	0.0796242,	-0.119747,	-1.90811,	-0.0452378,	0.0158854,	-0.0200177,	0.998649,	-0.905875,	2.22296,	0.262859,	-0.0662982,	0.0144622,	0.171282,	-0.00576327,	0.706579,	0.7071,	-0.0268987,	-0.805509,	2.14486,	-0.0746827,	-0.0366292,	-0.0311391,	0.167897,	-0.050328,	0.0143429,	-0.0527909,	0.997233
1520788375324531838,	-0.896443,	2.20808,	0.0528416,	0.0785964,	-0.123974,	-1.75015,	-0.0440393,	0.0133147,	-0.0198779,	0.998743,	-0.911104,	2.22727,	0.288608,	-0.0435771,	0.03593,	0.21457,	-0.00179851,	0.70732,	0.706413,	-0.0259944,	-0.810258,	2.14865,	-0.0526207,	-0.0395738,	0.0315699,	0.18385,	-0.0514754,	0.0162087,	-0.0501251,	0.997284
1520788375437297787,	-0.902149,	2.21417,	0.0740751,	0.0799549,	-0.116976,	-1.91547,	-0.0445261,	0.0166077,	-0.0218626,	0.998631,	-0.914288,	2.23049,	0.302879,	-0.028428,	0.0287593,	0.127425,	-0.00152165,	0.707599,	0.706118,	-0.0264268,	-0.816992,	2.14912,	-0.0305103,	-0.0601299,	0.00412874,	0.197414,	-0.0510744,	0.0138324,	-0.0496098,	0.997366
1520788375564053701,	-0.905951,	2.21604,	0.0911078,	0.0661664,	-0.11474,	-1.68073,	-0.0441476,	0.0165772,	-0.0211248,	0.998664,	-0.918263,	2.23248,	0.314428,	-0.0315442,	0.0157639,	0.0916569,	-0.00503808,	0.707219,	0.706423,	-0.0279587,	-0.82245,	2.15515,	-0.0102197,	-0.0433111,	0.0479188,	0.161036,	-0.0527897,	0.0172797,	-0.0509084,	0.997157
1520788375680788658,	-0.909769,	2.22058,	0.106064,	0.073219,	-0.102612,	-1.79624,	-0.043839,	0.0145259,	-0.0179186,	0.998772,	-0.922316,	2.235,	0.324659,	-0.0349434,	0.021749,	0.0881969,	-0.00642647,	0.708557,	0.705022,	-0.0291692,	-0.826098,	2.15724,	0.00612372,	-0.031451,	0.0180284,	0.140892,	-0.0533187,	0.0174035,	-0.050677,	0.997139
1520788375810709437,	-0.912648,	2.2208,	0.114046,	0.0749418,	-0.110068,	-1.63266,	-0.0474146,	0.0144722,	-0.0162732,	0.998638,	-0.926524,	2.23254,	0.327787,	-0.0326182,	-0.0190676,	0.0242484,	-0.00716132,	0.70559,	0.708027,	-0.0280874,	-0.829719,	2.16179,	0.0202821,	-0.0280693,	0.0352181,	0.109755,	-0.0539006,	0.015566,	-0.0471668,	0.99731
1520788375933249666,	-0.917641,	2.21967,	0.117923,	0.0728097,	-0.105545,	-1.7202,	-0.0414497,	0.0125499,	-0.0160785,	0.998932,	-0.932285,	2.23502,	0.334997,	-0.0472263,	0.0203442,	0.0590968,	-0.00765411,	0.70809,	0.705635,	-0.0250896,	-0.832531,	2.16218,	0.0280752,	-0.0230537,	0.00318993,	0.0638779,	-0.0584334,	0.0156988,	-0.04546,	0.997132
1520788376044784084,	-0.921723,	2.22259,	0.12418,	0.0951532,	-0.112006,	-1.89925,	-0.044696,	0.01082,	-0.0173542,	0.998791,	-0.933274,	2.23902,	0.34265,	-0.00890785,	0.0360404,	0.0689492,	-0.00689555,	0.711583,	0.70213,	-0.0248113,	-0.837461,	2.16136,	0.0318535,	-0.0444105,	-0.00740347,	0.0340384,	-0.0515967,	0.0136904,	-0.0453484,	0.997544
1520788376156030990,	-0.923295,	2.22402,	0.13369,	0.0899028,	-0.135184,	-1.88253,	-0.0491119,	0.0111151,	-0.0176057,	0.998576,	-0.932302,	2.23809,	0.35086,	0.00875907,	-0.00838318,	0.0739627,	-0.00716105,	0.711097,	0.702598,	-0.0254067,	-0.841386,	2.16436,	0.0377812,	-0.0353616,	0.0271034,	0.0534029,	-0.0558737,	0.0120711,	-0.0465346,	0.99728
1520788376277579729,	-0.922127,	2.2237,	0.141901,	0.0840906,	-0.118975,	-1.72694,	-0.0476764,	0.0110151,	-0.017185,	0.998654,	-0.931375,	2.23312,	0.365202,	0.00766271,	-0.0411331,	0.118533,	-0.00938747,	0.706462,	0.707151,	-0.0275934,	-0.842887,	2.16581,	0.0469044,	-0.0124035,	0.0119744,	0.075398,	-0.0616373,	0.0125445,	-0.0465952,	0.996931
1520788376413165530,	-0.921479,	2.22235,	0.154406,	0.0733016,	-0.0797704,	-1.56145,	-0.0439409,	0.0110604,	-0.0145279,	0.998867,	-0.930423,	2.23015,	0.375531,	0.0070521,	-0.0220121,	0.0765076,	-0.0113118,	0.705364,	0.708079,	-0.030955,	-0.84175,	2.16545,	0.0548186,	0.00842274,	-0.00269243,	0.0586237,	-0.0604164,	0.0124962,	-0.0461046,	0.99703
1520788376537626495,	-0.920183,	2.22014,	0.168589,	0.0825788,	-0.0806508,	-1.66889,	-0.0402486,	0.0123618,	-0.0113463,	0.999049,	-0.925227,	2.22313,	0.393211,	0.0418963,	-0.0565484,	0.142585,	-0.00919308,	0.698623,	0.714543,	-0.0356253,	-0.841151,	2.16414,	0.0669029,	0.00483216,	-0.0105677,	0.0974546,	-0.0567185,	0.0126193,	-0.0433166,	0.99737
1520788376661271787,	-0.917703,	2.21795,	0.181849,	0.0611742,	-0.0421395,	-1.7184,	-0.034507,	0.0171719,	-0.010037,	0.999207,	-0.921086,	2.2242,	0.405257,	0.0336666,	0.00864405,	0.097929,	-0.00729589,	0.700901,	0.712216,	-0.0378506,	-0.839938,	2.16198,	0.0806263,	0.00985666,	-0.0175217,	0.111572,	-0.0532357,	0.0140129,	-0.0399081,	0.997686
1520788376789540631,	-0.913992,	2.21759,	0.199148,	0.0554241,	-0.0516101,	-1.61022,	-0.0357018,	0.0209614,	-0.0105257,	0.999087,	-0.91433,	2.22587,	0.425642,	0.0527833,	0.013085,	0.159258,	-0.00122507,	0.705907,	0.707457,	-0.0346129,	-0.837567,	2.15977,	0.0934411,	0.0185223,	-0.0173035,	0.100116,	-0.0471723,	0.0188038,	-0.0385684,	0.997965
