time stamp[ns], 	x[VO], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VIVE], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VO_uncalibrated], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw 
1520804653476843006,	-0.843325,	2.22777,	-0.245567,	0.994092,	-3.66863,	-13.9418,	-0.0176252,	-0.00586444,	-0.00686497,	0.999804,	-0.857798,	2.27908,	-0.0503056,	-0.0396462,	-0.00391673,	0.005475,	-0.0383962,	0.692879,	0.719292,	-0.0326206,	-0.764087,	2.16287,	-0.320289,	-0.0317486,	0.000946417,	0.0283246,	-0.0193679,	-0.00814352,	-0.0361938,	0.999124
1520804653489649334,	-0.843325,	2.22777,	-0.245567,	1.20603,	-4.2755,	-16.2718,	-0.0176252,	-0.00586444,	-0.00686497,	0.999804,	-0.857798,	2.27908,	-0.0503056,	0,	0,	0,	-0.0383962,	0.692879,	0.719292,	-0.0326206,	-0.764069,	2.16291,	-0.32029,	0.00148225,	0.00324358,	-3.9004e-05,	-0.0193289,	-0.00817272,	-0.03619,	0.999125
1520804653498658227,	-0.843325,	2.22777,	-0.245567,	1.60804,	-5.70067,	-21.6958,	-0.0176252,	-0.00586444,	-0.00686497,	0.999804,	-0.857798,	2.27908,	-0.0503056,	0,	0,	0,	-0.0383962,	0.692879,	0.719292,	-0.0326206,	-0.764069,	2.16291,	-0.32029,	0,	0,	0,	-0.0193289,	-0.00817272,	-0.03619,	0.999125
1520804653510438784,	-0.843325,	2.22777,	-0.245567,	1.31567,	-4.66418,	-17.7511,	-0.0176252,	-0.00586444,	-0.00686497,	0.999804,	-0.857798,	2.27908,	-0.0503056,	0,	0,	0,	-0.0383962,	0.692879,	0.719292,	-0.0326206,	-0.764069,	2.16291,	-0.32029,	0,	0,	0,	-0.0193289,	-0.00817272,	-0.03619,	0.999125
1520804653520476038,	-0.843282,	2.22821,	-0.245603,	1.45152,	-5.08692,	-19.5297,	-0.0145258,	-0.00707854,	-0.0050961,	0.999856,	-0.858445,	2.27853,	-0.0501086,	-0.0647331,	-0.0549163,	0.0197033,	-0.0405462,	0.690792,	0.721151,	-0.0332216,	-0.763976,	2.16344,	-0.320204,	0.00924565,	0.0531365,	0.00851189,	-0.0160693,	-0.00928286,	-0.0344869,	0.999233
1520804653533841044,	-0.843282,	2.22821,	-0.245603,	1.16635,	-3.87077,	-15.038,	-0.0145258,	-0.00707854,	-0.0050961,	0.999856,	-0.858445,	2.27853,	-0.0501086,	0,	0,	0,	-0.0405462,	0.690792,	0.721151,	-0.0332216,	-0.763964,	2.16347,	-0.32026,	0.000976742,	0.00196275,	-0.00430858,	-0.0160947,	-0.00938309,	-0.0344493,	0.999233
1520804653547227449,	-0.843282,	2.22821,	-0.245603,	1.16635,	-3.87077,	-15.038,	-0.0145258,	-0.00707854,	-0.0050961,	0.999856,	-0.858445,	2.27853,	-0.0501086,	0,	0,	0,	-0.0405462,	0.690792,	0.721151,	-0.0332216,	-0.763964,	2.16347,	-0.32026,	0,	0,	0,	-0.0160947,	-0.00938309,	-0.0344493,	0.999233
1520804653556531467,	-0.843282,	2.22821,	-0.245603,	1.68472,	-5.59112,	-21.7216,	-0.0145258,	-0.00707854,	-0.0050961,	0.999856,	-0.858445,	2.27853,	-0.0501086,	0,	0,	0,	-0.0405462,	0.690792,	0.721151,	-0.0332216,	-0.763964,	2.16347,	-0.32026,	0,	0,	0,	-0.0160947,	-0.00938309,	-0.0344493,	0.999233
1520804653564842174,	-0.84315,	2.22899,	-0.245748,	1.91192,	-6.19269,	-24.4549,	-0.0119382,	-0.00746114,	-0.00350441,	0.999895,	-0.858191,	2.27787,	-0.0500192,	0.0317377,	-0.0827338,	0.0111761,	-0.0415219,	0.688407,	0.723294,	-0.0348839,	-0.763775,	2.16421,	-0.320351,	0.0235606,	0.0931294,	-0.0113712,	-0.0135214,	-0.0100044,	-0.0328735,	0.999318
1520804653573551847,	-0.84311,	2.22909,	-0.245759,	1.88517,	-6.09773,	-24.4675,	-0.0120256,	-0.00743527,	-0.00331311,	0.999895,	-0.858191,	2.27787,	-0.0500192,	0,	0,	0,	-0.0415219,	0.688407,	0.723294,	-0.0348839,	-0.763786,	2.16424,	-0.320497,	-0.00136657,	0.00332397,	-0.0181904,	-0.0135896,	-0.00992582,	-0.0328354,	0.999319
1520804653582714782,	-0.84311,	2.22909,	-0.245759,	1.67571,	-5.42021,	-21.7489,	-0.0120256,	-0.00743527,	-0.00331311,	0.999895,	-0.858191,	2.27787,	-0.0500192,	0,	0,	0,	-0.0415219,	0.688407,	0.723294,	-0.0348839,	-0.763786,	2.16424,	-0.320497,	0,	0,	0,	-0.0135896,	-0.00992582,	-0.0328354,	0.999319
1520804653594575506,	-0.84311,	2.22909,	-0.245759,	1.37104,	-4.43471,	-17.7945,	-0.0120256,	-0.00743527,	-0.00331311,	0.999895,	-0.858191,	2.27787,	-0.0500192,	0,	0,	0,	-0.0415219,	0.688407,	0.723294,	-0.0348839,	-0.763786,	2.16424,	-0.320497,	0,	0,	0,	-0.0135896,	-0.00992582,	-0.0328354,	0.999319
1520804653607879142,	-0.84311,	2.22909,	-0.245759,	1.16011,	-3.75245,	-15.0569,	-0.0120256,	-0.00743527,	-0.00331311,	0.999895,	-0.858191,	2.27787,	-0.0500192,	0,	0,	0,	-0.0415219,	0.688407,	0.723294,	-0.0348839,	-0.763786,	2.16424,	-0.320497,	0,	0,	0,	-0.0135896,	-0.00992582,	-0.0328354,	0.999319
1520804653620317523,	-0.84311,	2.22909,	-0.245759,	1.25678,	-4.06515,	-16.3117,	-0.0120256,	-0.00743527,	-0.00331311,	0.999895,	-0.858191,	2.27787,	-0.0500192,	0,	0,	0,	-0.0415219,	0.688407,	0.723294,	-0.0348839,	-0.763786,	2.16424,	-0.320497,	0,	0,	0,	-0.0135896,	-0.00992582,	-0.0328354,	0.999319
1520804653631816233,	-0.843104,	2.22986,	-0.24577,	1.37153,	-4.36398,	-17.7955,	-0.0111415,	-0.00645384,	-0.00196468,	0.999915,	-0.857454,	2.27862,	-0.0502635,	0.067047,	0.06848,	-0.0222047,	-0.0412695,	0.687512,	0.724057,	-0.0369362,	-0.763753,	2.16493,	-0.320511,	0.00299086,	0.062525,	-0.00124709,	-0.0126301,	-0.00906092,	-0.0315693,	0.999381
1520804653641095230,	-0.843104,	2.22986,	-0.24577,	1.59437,	-5.41745,	-21.7229,	-0.0111415,	-0.00645384,	-0.00196468,	0.999915,	-0.857454,	2.27862,	-0.0502635,	0,	0,	0,	-0.0412695,	0.687512,	0.724057,	-0.0369362,	-0.763753,	2.16493,	-0.320511,	0,	0,	0,	-0.0126301,	-0.00906092,	-0.0315693,	0.999381
1520804653650558501,	-0.843104,	2.22986,	-0.24577,	1.59437,	-5.41745,	-21.7229,	-0.0111415,	-0.00645384,	-0.00196468,	0.999915,	-0.857454,	2.27862,	-0.0502635,	0,	0,	0,	-0.0412695,	0.687512,	0.724057,	-0.0369362,	-0.763753,	2.16493,	-0.320511,	0,	0,	0,	-0.0126301,	-0.00906092,	-0.0315693,	0.999381
1520804653663217856,	-0.843104,	2.22986,	-0.24577,	1.19578,	-4.06309,	-16.2922,	-0.0111415,	-0.00645384,	-0.00196468,	0.999915,	-0.857454,	2.27862,	-0.0502635,	0,	0,	0,	-0.0412695,	0.687512,	0.724057,	-0.0369362,	-0.763753,	2.16493,	-0.320511,	0,	0,	0,	-0.0126301,	-0.00906092,	-0.0315693,	0.999381
1520804653686453991,	-0.843173,	2.23037,	-0.246061,	0.620897,	-2.09794,	-8.51292,	-0.0111983,	-0.00530841,	-0.00124597,	0.999922,	-0.856565,	2.28058,	-0.0503703,	0.0386534,	0.08523,	-0.00464505,	-0.0401229,	0.688235,	0.723344,	-0.0386795,	-0.764008,	2.16561,	-0.320842,	-0.0110529,	0.0294364,	-0.0144042,	-0.0127911,	-0.00764728,	-0.0308253,	0.999414
1520804653698198901,	-0.843173,	2.23037,	-0.246061,	1.21742,	-4.5648,	-17.79,	-0.0111983,	-0.00530841,	-0.00124597,	0.999922,	-0.856565,	2.28058,	-0.0503703,	0,	0,	0,	-0.0401229,	0.688235,	0.723344,	-0.0386795,	-0.763997,	2.1656,	-0.320843,	0.000989414,	-0.000361333,	-0.000108718,	-0.0127914,	-0.00765276,	-0.0308073,	0.999414
