time stamp[ns], 	x[VO], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VIVE], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VO_uncalibrated], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw 
1520804471439867325,	-0.826966,	2.26731,	-0.192702,	-1.22772,	-0.812056,	-1.14738,	-0.102442,	0.386877,	0.01401,	0.916316,	-0.680881,	2.35861,	-0.0744684,	0.0766102,	0.00314511,	-0.0917173,	0.249074,	0.668399,	0.617969,	-0.330633,	-0.748612,	2.20058,	-0.267343,	0.00615213,	-0.000483824,	-0.0352494,	-0.0755776,	0.367983,	-0.00756196,	0.926725
1520804471547251378,	-0.823544,	2.26574,	-0.195881,	-1.3333,	-0.867954,	-1.1347,	-0.0931877,	0.40767,	0.0169798,	0.908203,	-0.671964,	2.35776,	-0.0837483,	0.083338,	-0.00800232,	-0.0867282,	0.262973,	0.659816,	0.613787,	-0.344607,	-0.746901,	2.20047,	-0.270697,	0.0159914,	-0.00102358,	-0.0313405,	-0.0876955,	0.387058,	-0.00902279,	0.917831
1520804471663533883,	-0.820749,	2.26496,	-0.199227,	-1.28263,	-0.799949,	-0.995509,	-0.092891,	0.427352,	0.0165637,	0.899148,	-0.663477,	2.35748,	-0.0930308,	0.0731675,	-0.00238273,	-0.0800215,	0.275527,	0.651851,	0.6102,	-0.356134,	-0.743553,	2.19866,	-0.273745,	0.0288612,	-0.0155819,	-0.0262801,	-0.0743995,	0.407931,	-0.00446206,	0.909966
1520804471790606408,	-0.816684,	2.26714,	-0.202939,	-1.20636,	-0.71131,	-0.865415,	-0.0970186,	0.446481,	0.0131262,	0.889421,	-0.651887,	2.35844,	-0.105295,	0.0912582,	0.00752572,	-0.0965713,	0.292844,	0.642501,	0.603431,	-0.370549,	-0.740875,	2.19786,	-0.276906,	0.0210901,	-0.0063398,	-0.0248905,	-0.0745041,	0.427749,	-0.00377659,	0.900814
1520804471899363898,	-0.811904,	2.26885,	-0.205542,	-1.48164,	-0.829547,	-0.928206,	-0.0933028,	0.465754,	0.0118223,	0.879903,	-0.644662,	2.35958,	-0.11256,	0.0668967,	0.0105507,	-0.0672626,	0.304756,	0.635957,	0.598609,	-0.379934,	-0.736842,	2.19973,	-0.280559,	0.0373364,	0.0173197,	-0.0338181,	-0.0788723,	0.446898,	-0.00689499,	0.891075
1520804472004977865,	-0.808646,	2.27039,	-0.206992,	-1.56175,	-0.849358,	-0.899354,	-0.093218,	0.481796,	0.0106853,	0.871245,	-0.638122,	2.36066,	-0.120683,	0.0622866,	0.0102857,	-0.0773605,	0.318397,	0.62986,	0.592736,	-0.388026,	-0.732105,	2.201,	-0.283229,	0.0451126,	0.0121193,	-0.0254306,	-0.0752433,	0.466284,	-0.00755779,	0.881397
1520804472104783366,	-0.805715,	2.27096,	-0.208551,	-1.69286,	-0.906057,	-0.887559,	-0.0862109,	0.498243,	0.010143,	0.862681,	-0.632195,	2.36312,	-0.129723,	0.0598664,	0.0249197,	-0.091321,	0.331777,	0.625413,	0.584973,	-0.395714,	-0.728895,	2.20235,	-0.284687,	0.0324292,	0.0136647,	-0.0147268,	-0.0734581,	0.482259,	-0.0083957,	0.872903
1520804472200341591,	-0.803642,	2.27309,	-0.210266,	-1.8047,	-0.947706,	-0.847818,	-0.0879719,	0.51292,	0.00755103,	0.853884,	-0.627589,	2.36468,	-0.13797,	0.0484803,	0.0164113,	-0.0868011,	0.342591,	0.619954,	0.578385,	-0.404672,	-0.725985,	2.20262,	-0.286088,	0.0306307,	0.00281733,	-0.0147449,	-0.0626568,	0.49865,	-0.00758946,	0.864503
1520804472328939278,	-0.80216,	2.27411,	-0.211964,	-1.36383,	-0.707631,	-0.578079,	-0.0884162,	0.527199,	0.00733989,	0.845098,	-0.621559,	2.36399,	-0.152648,	0.0471095,	-0.00538059,	-0.114679,	0.362319,	0.608094,	0.569145,	-0.418354,	-0.723886,	2.20452,	-0.287853,	0.0163965,	0.0148582,	-0.0137887,	-0.0647809,	0.513327,	-0.0101938,	0.855684
1520804472448921018,	-0.801556,	2.27475,	-0.215537,	-1.51258,	-0.749909,	-0.528477,	-0.0950605,	0.545841,	0.000610372,	0.832478,	-0.618015,	2.36284,	-0.160979,	0.0297845,	-0.00967682,	-0.0700078,	0.374315,	0.600549,	0.563536,	-0.426213,	-0.722403,	2.20539,	-0.289536,	0.0124647,	0.00726836,	-0.0141487,	-0.0646833,	0.527683,	-0.00989067,	0.846917
